 x_m, y_m, vx_mps,# s_m, psi_rad, kappa_radpm, ax_mps2
-1.1381056,40.4902338,6.2951485,141.7028798,2.8014055,-0.0002269,1E-07
-1.288474,40.0654767,6.2951485,142.1527303,2.8012894,-0.0002883,-1E-07
-1.4384891,39.6418885,6.2951485,142.6025807,2.8011585,-0.0002597,-2E-07
-1.5883521,39.2188859,6.2951485,143.0524311,2.801061,-0.0001749,-2E-07
-1.7383881,38.7955008,6.2951485,143.5022815,2.8010014,-9.05E-05,-2E-07
-1.8885919,38.3716965,6.2951485,143.9521319,2.8009796,-6.5E-06,-2E-07
-2.0389587,37.9474364,6.2951484,144.4019823,2.8009956,7.71E-05,-2E-07
-2.1894834,37.5226841,6.2951484,144.8518327,2.801049,0.0001602,-2E-07
-2.340161,37.0974028,6.2951484,145.3016831,2.8011399,0.0002427,-3E-07
-2.4901018,36.6740611,6.2951484,145.7515336,2.8012465,0.0001991,-3E-07
-2.6398817,36.2510537,6.2951484,146.201384,2.8013163,0.0001119,-3E-07
-2.7898196,35.8275327,6.2951483,146.6512344,2.8013471,2.53E-05,-3E-07
-2.9399231,35.4035284,6.2951483,147.1010848,2.801339,-6.09E-05,-3E-07
-3.0902001,34.9790709,6.2951483,147.5509352,2.8012923,-0.0001466,-3E-07
-3.2406584,34.5541904,6.2951483,148.0007856,2.801207,-0.0002319,-3E-07
-3.3913059,34.1289171,6.2951482,148.450636,2.8010832,-0.0003168,-5E-07
-3.5414115,33.7053543,6.2951482,148.9004864,2.8009531,-0.0002297,-5E-07
-3.6915123,33.2819434,6.2951482,149.3503368,2.8008784,-0.0001028,-5E-07
-3.8417452,32.8582224,6.2951481,149.8001873,2.8008607,2.37E-05,-5E-07
-3.9920746,32.4342147,6.2951481,150.2500377,2.8008997,0.0001497,-5E-07
-4.1424651,32.009944,6.2951481,150.6998881,2.8009953,0.0002753,-5E-07
-4.2928813,31.5854336,6.295148,151.1497385,2.8011476,0.0004007,-5E-07
-4.4432878,31.1607072,6.295148,151.5995889,2.8013564,0.000526,-7E-07
-4.5933347,30.7366922,6.2951479,152.0494393,2.8015805,0.0004357,-8E-07
-4.7432818,30.3126954,6.2951479,152.4992897,2.8017469,0.0003042,-8E-07
-4.8932051,29.8885813,6.2951478,152.9491401,2.8018542,0.0001729,-8E-07
-5.0431191,29.4643882,6.2951478,153.3989906,2.8019025,4.18E-05,-8E-07
-5.1930386,29.0401544,6.2951477,153.848841,2.8018918,-8.92E-05,-8E-07
-5.342978,28.6159184,6.2951477,154.2986914,2.8018222,-0.0002203,-8E-07
-5.492952,28.1917183,6.2951476,154.7485418,2.8016935,-0.0003515,-1.1E-06
-5.6430835,27.7672674,6.2951475,155.1983922,2.8015559,-0.0002206,-1.2E-06
-5.7932492,27.3428537,6.2951474,155.6482426,2.8014965,-4.31E-05,-1.2E-06
-5.9433847,26.9185516,6.2951474,156.098093,2.8015171,0.0001347,-1.2E-06
-6.0934457,26.4943782,6.2951473,156.5479434,2.8016177,0.0003127,-1.2E-06
-6.2433881,26.0703504,6.2951472,156.9977939,2.8017985,0.0004913,-1.2E-06
-6.3931677,25.6464851,6.2951471,157.4476443,2.8020596,0.0006703,-1.2E-06
-6.5427402,25.2227994,6.295147,157.8974947,2.8024011,0.00085,-1.6E-06
-6.6926173,24.7977591,6.2951469,158.3473451,2.802758,0.0006881,-1.7E-06
-6.8423474,24.3727158,6.2951468,158.7971955,2.8030196,0.0004727,-1.7E-06
-6.9918768,23.9479533,6.2951467,159.2470459,2.8031839,0.0002567,-1.7E-06
-7.1412372,23.5235146,6.2951465,159.6968963,2.8032507,3.98E-05,-1.7E-06
-7.2904599,23.0994428,6.2951464,160.1467467,2.8032197,-0.000178,-1.7E-06
-7.4395764,22.6757809,6.2951463,160.5965972,2.8030906,-0.0003968,-1.7E-06
-7.5886182,22.2525721,6.2951462,161.0464476,2.8028633,-0.0006169,-2.7E-06
-7.7386269,21.8269578,6.295146,161.496298,2.8026258,-0.0003967,-2.8E-06
-7.8886377,21.4015802,6.2951458,161.9461484,2.8025063,-0.0001327,-2.8E-06
-8.0384918,20.976728,6.2951456,162.3959988,2.8025062,0.0001328,-2.8E-06
-8.1881287,20.5524104,6.2951454,162.8458492,2.802626,0.0004001,-2.8E-06
-8.337488,20.128637,6.2951452,163.2956996,2.8028662,0.0006693,-2.8E-06
-8.4865093,19.7054171,6.295145,163.74555,2.8032273,0.0009406,-2.8E-06
-8.6351485,19.2827131,6.2951448,164.1954005,2.8037099,0.0012076,-4E-06
-8.7849104,18.8561374,6.2951445,164.6452509,2.8041776,0.0008608,-4E-06
-8.9342638,18.4301952,6.2951442,165.0951013,2.8044873,0.0005113,-4E-06
-9.083268,18.0049349,6.2951439,165.5449517,2.8046385,0.0001589,-4E-06
-9.2319822,17.5804051,6.2951436,165.9948021,2.8046302,-0.0001964,-4E-06
-9.3804655,17.1566543,6.2951434,166.4446525,2.8044616,-0.0005551,-4E-06
-9.5287772,16.7337311,6.2951431,166.8945029,2.8041318,-0.0009172,-4.2E-06
-9.6773482,16.3106248,6.2951428,167.3443533,2.8036473,-0.0010675,-5.3E-06
-9.8274806,15.8836617,6.2951424,167.7942037,2.8033507,-0.0002419,-5.3E-06
-9.9773418,15.4576186,6.295142,168.2440542,2.8034294,0.0005924,-5.3E-06
-10.126758,15.0324772,6.2951416,168.6939046,2.8038861,0.0014362,-5.3E-06
-10.2755555,14.6082196,6.2951412,169.143755,2.8047233,0.0022903,-5.3E-06
-10.4235604,14.1848276,6.2951409,169.5936054,2.8059441,0.0031555,-5.3E-06
-10.5705991,13.7622831,6.2951405,170.0434558,2.8075515,0.0040327,-8.8E-06
-10.7173841,13.338012,6.2951398,170.4933062,2.80949,0.0042083,-1.32E-05
-10.8641104,12.911326,6.2951389,170.9431566,2.8112268,0.0034874,-1.32E-05
-11.0098778,12.4852522,6.295138,171.393007,2.8126323,0.0027524,-1.32E-05
-11.1549016,12.0596318,6.295137,171.8428575,2.8137026,0.0020065,-1.32E-05
-11.2993972,11.6343059,6.2951361,172.2927079,2.8144349,0.0012529,-1.32E-05
-11.44358,11.2091158,6.2951351,172.7425583,2.8148274,0.000495,-1.32E-05
-11.5876652,10.7839027,6.2951342,173.1924087,2.8148792,-0.000264,-9E-06
-11.7313428,10.3599977,6.2951336,173.6422591,2.8147515,-0.000128,-8E-06
-11.8750647,9.936041,6.295133,174.0921095,2.8147743,0.0002295,-8E-06
-12.0189724,9.5113926,6.2951324,174.5419599,2.8149568,0.0005837,-8E-06
-12.1630808,9.0857855,6.2951318,174.9918103,2.8152977,0.0009326,-8E-06
-12.3074045,8.6589531,6.2951313,175.4416608,2.8157954,0.0012748,-8E-06
-12.4519582,8.2306287,6.2951307,175.8915112,2.8164474,0.0016084,-8.1E-06
-12.5962292,7.8021151,6.2951301,176.3413616,2.8172411,0.0016823,-8.9E-06
-12.7371691,7.3825858,6.2951295,176.791212,2.8176193,3.4E-05,-8.9E-06
-12.8787903,6.9610065,6.2951288,177.2410624,2.8172748,-0.0015748,-8.9E-06
-13.0214824,6.5372246,6.2951282,177.6909128,2.8162192,-0.0031364,-8.9E-06
-13.1656347,6.1110875,6.2951276,178.1407632,2.8144667,-0.004644,-8.9E-06
-13.3116368,5.6824427,6.2951269,178.5906136,2.8120333,-0.0060913,-8.9E-06
-13.4598781,5.2511375,6.2951263,179.0404641,2.8089373,-0.0074726,-4.27E-05
-13.6086462,4.8230319,6.2951233,179.4903145,2.8052439,-0.0089593,-0.0001432
-13.7540208,4.410032,6.295113,179.9401649,2.8008966,-0.0108786,-0.0001432
-13.9026046,3.994272,6.2951028,180.3900153,2.7956889,-0.0126903,-0.0001432
-14.0548775,3.5756361,6.2950926,180.8398657,2.7896527,-0.0143884,-0.0001432
-14.2113191,3.1540086,6.2950823,181.2897161,2.7828217,-0.0159679,-0.0001432
-14.3724092,2.7292734,6.2950721,181.7395665,2.775232,-0.0174247,-0.0001432
-14.5386276,2.3013149,6.2950619,182.1894169,2.7669212,-0.0187556,-0.0001432
-14.710454,1.8700171,6.2950516,182.6392674,2.7579289,-0.0199585,0.0001391
-14.8783863,1.4590934,6.2950616,183.0891178,2.7494845,-0.0180666,0.000145
-15.0509204,1.0464364,6.2950719,183.5389682,2.7417959,-0.0163521,0.000145
-15.2276051,0.6324218,6.2950823,183.9888186,2.7347829,-0.014839,0.000145
-15.4077885,0.2179221,6.2950927,184.438669,2.7283864,-0.0134918,0.000145
-15.5908189,-0.1961899,6.295103,184.8885194,2.7225566,-0.0122811,0.000145
-15.7760443,-0.6090415,6.2951134,185.3383698,2.7172519,-0.0111814,0.000145
-15.962813,-1.01976,6.2951238,185.7882202,2.7124378,-0.0101708,9.25E-05
-16.1528289,-1.4325629,6.2951304,186.2380706,2.7080449,-0.0090556,-4.24E-05
-16.3491713,-1.8544983,6.2951273,186.6879211,2.7041902,-0.0075046,-4.24E-05
-16.545181,-2.2719182,6.2951243,187.1377715,2.7010921,-0.0059221,-4.24E-05
-16.7402382,-2.6843935,6.2951213,187.5876219,2.6987601,-0.0042856,-4.24E-05
-16.9337229,-3.0914951,6.2951183,188.0374723,2.6972108,-0.0025696,-4.24E-05
-17.1250153,-3.4927942,6.2951152,188.4873227,2.6964685,-0.0007448,-4.24E-05
-17.3134956,-3.8878617,6.2951122,188.9371731,2.696566,0.001223,-4.24E-05
-17.4985439,-4.2762685,6.2951092,189.3870235,2.6975463,0.0033748,-0.0069558
-17.7031893,-4.7089897,6.2946121,189.8368739,2.7039942,0.0255702,-0.0076321
-17.8999577,-5.1386113,6.2940666,190.2867244,2.7223633,0.0529227,-0.0076314
-18.0810507,-5.5613323,6.2935212,190.7365748,2.7537482,0.0844809,-0.0076308
-18.2411021,-5.9784655,6.2929757,191.1864252,2.7994089,0.1209196,-0.0076301
-18.3747455,-6.3913236,6.2924303,191.6362756,2.8606483,0.1622191,-0.0076294
-18.4766149,-6.8012194,6.2918848,192.086126,2.9385049,0.2068556,-0.0192358
-18.5450131,-7.2432013,6.2905094,192.5359764,3.0400286,0.2401249,-0.0309883
-18.5652026,-7.7137839,6.2882929,192.9858268,-3.1234431,0.2699295,-0.0309774
-18.5272959,-8.1700041,6.2860765,193.4356772,-2.9907841,0.3113252,-0.0309665
-18.4287677,-8.6031664,6.28386,193.8855277,-2.8412642,0.3627988,-0.0309556
-18.2670929,-9.0045753,6.2816436,194.3353781,-2.6721641,0.41757,-0.0307633
-18.0397546,-9.3655245,6.2794401,194.7852285,-2.4837694,0.4605143,0.0227712
-17.7500686,-9.6771915,6.2810712,195.2350789,-2.3090558,0.3576524,0.0227771
-17.4067648,-9.9478717,6.2827023,195.6849293,-2.1752034,0.2572122,0.0227831
-17.0230457,-10.1847154,6.2843334,196.1347797,-2.0785643,0.1748487,0.022789
-16.6121139,-10.394873,6.2859645,196.5846301,-2.0135313,0.1094119,0.0227949
-16.1871721,-10.5854948,6.2875956,197.0344805,-1.9756947,0.0540834,0.01576
-15.7590311,-10.7647418,6.288723,197.484331,-1.9632339,-0.002508,0.0073604
-15.3365748,-10.9422937,6.2892495,197.9341814,-1.9790966,-0.0679453,0.0073611
-14.9274209,-11.1293425,6.289776,198.3840318,-2.0253983,-0.138798,0.0073617
-14.536224,-11.3383833,6.2903025,198.8338822,-2.1030671,-0.2110493,0.0073623
-14.1676388,-11.5819112,6.290829,199.2837326,-2.2109437,-0.274313,0.0073629
-13.8263199,-11.8724213,6.2913555,199.733583,-2.3438281,-0.3124584,0.0056898
-13.5575906,-12.1672611,6.2917623,200.1834334,-2.4570663,-0.2534374,0.0056431
-13.3111996,-12.501013,6.2921658,200.6332838,-2.5504368,-0.1983839,0.0056435
-13.0833983,-12.8712703,6.2925692,201.0831343,-2.6263128,-0.152554,0.0056438
-12.8717308,-13.2743645,6.2929727,201.5329847,-2.6870237,-0.1157804,0.0056442
-12.6737408,-13.7066273,6.2933761,201.9828351,-2.7348293,-0.0866265,0.0056445
-12.4869724,-14.1643903,6.2937796,202.4326855,-2.7716742,-0.0634128,0.0033125
-12.3231601,-14.6042508,6.2940164,202.8825359,-2.797012,-0.0444546,0.0014827
-12.1757188,-15.0265924,6.2941223,203.3323863,-2.8132361,-0.028556,0.0014827
-12.0315914,-15.4572413,6.2942283,203.7822367,-2.8229817,-0.0146271,0.0014827
-11.8893008,-15.892048,6.2943343,204.2320871,-2.826683,-0.0016409,0.0014827
-11.7473696,-16.3268627,6.2944402,204.6819375,-2.8244893,0.0113098,0.0014828
-11.6043206,-16.7575357,6.2945462,205.131788,-2.8162776,0.0251328,0.0014828
-11.4586765,-17.1799171,6.2946522,205.5816384,-2.8016396,0.0408575,0.0014283
-11.3077429,-17.5930736,6.2947542,206.0314888,-2.779658,0.0584951,0.0005904
-11.1321417,-18.0380316,6.2947964,206.4813392,-2.7518364,0.0575493,0.0005904
-10.9501402,-18.4649968,6.2948386,206.9311896,-2.7256638,0.0549272,0.0005904
-10.7622869,-18.876704,6.2948808,207.38104,-2.7017235,0.0505701,0.0005904
-10.56913,-19.2758877,6.294923,207.8308904,-2.6805708,0.0445424,0.0005904
-10.3712181,-19.6652826,6.2949652,208.2807408,-2.6627017,0.0370338,0.0005904
-10.1690995,-20.0476231,6.2950074,208.7305913,-2.6485258,0.0283449,0.0003879
-9.9597201,-20.4321136,6.2950351,209.1804417,-2.637655,0.0244406,0.0001191
-9.7416174,-20.8223546,6.2950436,209.6302921,-2.6260004,0.0276719,0.0001191
-9.5186215,-21.2100152,6.2950521,210.0801425,-2.6129363,0.0307148,0.0001191
-9.2898416,-21.5953795,6.2950607,210.5299929,-2.5985326,0.0335189,0.0001191
-9.0543871,-21.9787315,6.2950692,210.9798433,-2.5828742,0.0360378,0.0001191
-8.8113672,-22.3603554,6.2950777,211.4296937,-2.5660597,0.0382308,4.1E-05
-8.5604407,-22.7397208,6.2950806,211.8795441,-2.5482394,0.0400651,-0.0013099
-8.310192,-23.1036888,6.294987,212.3293946,-2.5301683,0.0417708,-0.0013099
-8.0512221,-23.4657841,6.2948934,212.779245,-2.5111773,0.0435594,-0.0013098
-7.7833993,-23.8252596,6.2947998,213.2290954,-2.4912331,0.0454335,-0.0013098
-7.5065922,-24.1813685,6.2947062,213.6789458,-2.470301,0.0473946,-0.0013098
-7.220669,-24.5333638,6.2946126,214.1287962,-2.4483461,0.0494426,-0.0013098
-6.9254981,-24.8804985,6.294519,214.5786466,-2.4253334,0.0515755,-0.0005549
-6.6246486,-25.2180005,6.2944793,215.028497,-2.4018028,0.0507582,0.0004914
-6.3202037,-25.5443094,6.2945144,215.4783474,-2.3802499,0.0458547,0.0004914
-6.0079841,-25.8654885,6.2945496,215.9281979,-2.3607832,0.0410897,0.0004914
-5.6888003,-26.1819415,6.2945847,216.3780483,-2.3433596,0.0364654,0.0004915
-5.3634628,-26.4940717,6.2946198,216.8278987,-2.327936,0.0319772,0.0004915
-5.0327822,-26.8022828,6.2946549,217.2777491,-2.3144717,0.0276148,0.0004915
-4.6975692,-27.1069782,6.29469,217.7275995,-2.3029293,0.0233631,0.0005387
-4.3609677,-27.4064928,6.2947285,218.1774499,-2.2932372,0.019981,0.0005716
-4.0229206,-27.7018881,6.2947694,218.6273003,-2.2848974,0.0171779,0.0005716
-3.6822325,-27.9949857,6.2948102,219.0771507,-2.2778028,0.014399,0.0005716
-3.3393247,-28.2861509,6.2948511,219.5270012,-2.2719464,0.0116421,0.0005716
-2.9946181,-28.5757488,6.2948919,219.9768516,-2.2673221,0.0089041,0.0005716
-2.6485338,-28.8641444,6.2949328,220.426702,-2.2639246,0.0061813,0.0005716
-2.301493,-29.151703,6.2949736,220.8765524,-2.2617502,0.0034694,0.0003529
-1.9544552,-29.4383168,6.2949989,221.3264028,-2.2605821,0.0021755,0.0002491
-1.6073463,-29.7244152,6.2950167,221.7762532,-2.2597436,0.0015526,0.0002491
-1.2600018,-30.0103007,6.2950345,222.2261036,-2.2591851,0.0009304,0.0002491
-0.9125185,-30.2960564,6.2950523,222.675954,-2.2589065,0.0003085,0.0002491
-0.5649932,-30.5817659,6.2950701,223.1258044,-2.2589075,-0.0003133,0.0002491
-0.2175228,-30.8675123,6.2950879,223.5756549,-2.2591884,-0.0009353,0.0002491
0.1297959,-31.153379,6.2951057,224.0255053,-2.2597491,-0.0015577,0.0001103
0.4771615,-31.4396842,6.2951136,224.4753557,-2.2605294,-0.0018196,6.43E-05
0.8243217,-31.7262976,6.2951181,224.9252061,-2.2613807,-0.0019623,6.43E-05
1.1711412,-32.0131452,6.2951227,225.3750565,-2.2622961,-0.0021057,6.43E-05
1.5175814,-32.3002324,6.2951273,225.8249069,-2.2632759,-0.0022498,6.43E-05
1.8636038,-32.5875645,6.2951319,226.2747573,-2.2643203,-0.0023946,6.43E-05
2.2091697,-32.8751469,6.2951365,226.7246077,-2.2654296,-0.0025404,6.43E-05
2.5542406,-33.1629849,6.2951411,227.1744582,-2.2666041,-0.002687,6.1E-06
2.8997706,-33.4519002,6.2951415,227.6243086,-2.2677578,-0.0023557,-5.7E-06
3.2449998,-33.7411869,6.2951411,228.074159,-2.2687223,-0.0019266,-5.7E-06
3.5897809,-34.0306076,6.2951407,228.5240094,-2.2694928,-0.0014963,-5.7E-06
3.9341664,-34.3200917,6.2951403,228.9738598,-2.2700689,-0.0010649,-5.7E-06
4.2782085,-34.6095684,6.2951399,229.4237102,-2.2704505,-0.0006322,-5.7E-06
4.6219594,-34.898967,6.2951395,229.8735606,-2.2706371,-0.0001982,-5.7E-06
4.9654715,-35.1882168,6.2951391,230.323411,-2.2706284,0.0002371,5.6E-06
5.3101424,-35.478393,6.2951395,230.7732615,-2.2704972,0.000323,6.4E-06
5.6547316,-35.7684148,6.2951399,231.2231119,-2.2703378,0.0003851,6.4E-06
5.999158,-36.0581976,6.2951404,231.6729623,-2.2701504,0.0004474,6.4E-06
6.3434332,-36.3477347,6.2951408,232.1228127,-2.2699351,0.0005098,6.4E-06
6.6875683,-36.6370194,6.2951413,232.5726631,-2.2696919,0.0005724,6.4E-06
7.031575,-36.9260451,6.2951418,233.0225135,-2.2694206,0.0006352,6.9E-06
7.3755602,-37.2148854,6.2951422,233.4723639,-2.2691195,0.0008035,1.41E-05
7.720767,-37.5044843,6.2951433,233.9222143,-2.2683997,0.0023923,1.41E-05
8.0660852,-37.7935432,6.2951443,234.3720648,-2.2669638,0.0039858,1.41E-05
8.4117195,-38.0818134,6.2951453,234.8219152,-2.2648105,0.0055839,1.41E-05
8.7578743,-38.3690462,6.2951463,235.2717656,-2.2619386,0.0071867,1.41E-05
9.1047544,-38.6549929,6.2951473,235.721616,-2.2583467,0.008794,1.41E-05
9.4525644,-38.939405,6.2951483,236.1714664,-2.2540339,0.0104053,-3.97E-05
9.8018213,-39.2222858,6.2951455,236.6213168,-2.2490058,0.0117963,-0.0002199
10.1534265,-39.5040101,6.2951297,237.0711672,-2.243546,0.0124405,-0.0002199
10.5064079,-39.7836038,6.295114,237.5210176,-2.2377985,0.0130879,-0.0002199
10.860826,-40.0609529,6.2950983,237.9708681,-2.2317621,0.0137385,-0.0002199
11.2167409,-40.3359432,6.2950826,238.4207185,-2.2254361,0.0143921,-0.0002199
11.5742129,-40.6084606,6.2950669,238.8705689,-2.2188193,0.0150487,-0.0002199
11.9333022,-40.878391,6.2950512,239.3204193,-2.211911,0.015708,-5.7E-05
12.2945446,-41.1459711,6.2950471,239.7702697,-2.2047165,0.0162014,0.0001706
12.6581929,-41.4112542,6.2950593,240.2201201,-2.1973662,0.016456,0.0001706
13.0236371,-41.6737232,6.2950715,240.6699705,-2.1899061,0.016704,0.0001706
13.3909283,-41.9333575,6.2950837,241.1198209,-2.1823382,0.0169453,0.0001706
13.7601174,-42.1901365,6.2950958,241.5696713,-2.1746649,0.0171792,0.0001706
14.1312556,-42.4440397,6.295108,242.0195218,-2.1668886,0.0174056,0.0001706
14.5043938,-42.6950466,6.2951202,242.4693722,-2.1590117,0.0176239,-1.83E-05
14.8790529,-42.9428036,6.2951189,242.9192226,-2.1511786,0.0169048,-0.0001313
15.2554092,-43.1876003,6.2951095,243.369073,-2.1438771,0.0156197,-0.0001313
15.633696,-43.4298936,6.2951002,243.8189234,-2.1371505,0.0143265,-0.0001313
16.0138331,-43.6699348,6.2950908,244.2687738,-2.1310013,0.0130281,-0.0001313
16.39574,-43.9079748,6.2950814,244.7186242,-2.1254312,0.0117269,-0.0001313
16.7793366,-44.1442649,6.295072,245.1684746,-2.1204411,0.0104255,-0.0001313
17.1645426,-44.3790561,6.2950626,245.6183251,-2.1160312,0.0091261,9.96E-05
17.5484963,-44.6108722,6.2950698,246.0681755,-2.1118432,0.0099291,0.0001506
17.9334247,-44.8409437,6.2950805,246.5180259,-2.1071079,0.0111878,0.0001506
18.3200681,-45.0694135,6.2950913,246.9678763,-2.1018024,0.0124374,0.0001506
18.7085515,-45.2960504,6.295102,247.4177267,-2.0959292,0.0136777,0.0001506
19.0989995,-45.5206233,6.2951128,247.8675771,-2.0894908,0.0149082,0.0001506
19.4915372,-45.742901,6.2951236,248.3174275,-2.0824901,0.0161282,0.0001506
19.8862893,-45.9626526,6.2951343,248.7672779,-2.0749299,0.0173367,-0.0002627
20.2787954,-46.1772817,6.2951156,249.2171284,-2.0676312,0.0151303,-0.0002836
20.6732099,-46.3894971,6.2950953,249.6669788,-2.0613857,0.0127616,-0.0002836
21.0695993,-46.5998598,6.295075,250.1168292,-2.056188,0.0104071,-0.0002836
21.4678027,-46.8088049,6.2950548,250.5666796,-2.0520342,0.0080708,-0.0002836
21.8676588,-47.0167678,6.2950345,251.01653,-2.0489194,0.0057559,-0.0002836
22.2690067,-47.2241837,6.2950142,251.4663804,-2.0468376,0.0034652,-0.0002831
22.6716741,-47.4314823,6.294994,251.9162308,-2.0457821,0.0011987,1.7E-05
23.0682472,-47.6354315,6.2949952,252.3660812,-2.0461066,-0.0026437,1.7E-05
23.4656377,-47.8403941,6.2949964,252.8159317,-2.0481384,-0.0064341,1.7E-05
23.8635349,-48.047071,6.2949977,253.2657821,-2.0518632,-0.0101694,1.7E-05
24.2616283,-48.2561631,6.2949989,253.7156325,-2.0572653,-0.013846,1.7E-05
24.6596074,-48.4683711,6.2950001,254.1654829,-2.0643279,-0.0174591,1.7E-05
25.0571616,-48.684396,6.2950013,254.6153333,-2.0730321,-0.0210023,1.7E-05
25.4539804,-48.9049385,6.2950025,255.0651837,-2.0833572,-0.0244677,0.0002353
25.8490162,-49.13014,6.2950193,255.5150341,-2.0944368,-0.0240053,0.0002532
26.2419795,-49.3598875,6.2950374,255.9648845,-2.1052339,-0.0234763,0.0002532
26.6318909,-49.5934779,6.2950555,256.414735,-2.1158318,-0.0231971,0.0002532
27.0177181,-49.8301784,6.2950736,256.8645854,-2.1263153,-0.0231646,0.0002532
27.3984291,-50.0692563,6.2950917,257.3144358,-2.1367688,-0.0233847,0.0002532
27.7729916,-50.3099787,6.2951098,257.7642862,-2.1472788,-0.0238725,0.0002532
28.1403734,-50.5516127,6.2951279,258.2141366,-2.1579363,-0.0246544,-0.0008347
28.5167343,-50.8052775,6.2950683,258.663987,-2.1702365,-0.0302941,-0.0010505
28.8879845,-51.0629729,6.2949932,259.1138374,-2.1853917,-0.0367462,-0.0010505
29.2516372,-51.3243959,6.2949181,259.5636878,-2.2032252,-0.0428083,-0.0010505
29.6086606,-51.5915433,6.294843,260.0135382,-2.2235454,-0.0481979,-0.0010505
29.9600229,-51.866412,6.294768,260.4633887,-2.2460811,-0.0526571,-0.0010505
30.3066925,-52.1509989,6.2946929,260.9132391,-2.2704912,-0.0559803,-0.7376482
30.6508239,-52.4483464,6.2417542,261.3630895,-2.2962245,-0.0499278,-5.4771915
31.0006626,-52.7630114,5.8336663,261.8129399,-2.3058212,0.0085831,-5.1069889
31.3513289,-53.0758534,5.4255783,262.2627903,-2.2880383,0.0679685,-4.7367864
31.7062451,-53.3727018,5.0174904,262.7126407,-2.2414079,0.1358713,-4.3665838
32.0688338,-53.6393857,4.6094024,263.1624911,-2.1622459,0.2192784,-3.9963812
32.4425173,-53.8617344,4.2013144,263.6123415,-2.0454696,0.3208158,-3.6261786
32.8307181,-54.025577,3.7932265,264.062192,-1.8872409,0.4286417,-0.7847602
33.2493373,-54.1191137,3.6989888,264.5120424,-1.6942357,0.433813,0.9628009
33.6904606,-54.1330882,3.8142824,264.9618928,-1.5146879,0.3798672,0.9923499
34.1343108,-54.0715235,3.9295761,265.4117432,-1.354446,0.3372274,1.0218989
34.569228,-53.9414242,4.0448698,265.8615936,-1.2077774,0.3113793,1.051448
34.9835524,-53.7497947,4.1601635,266.311444,-1.0679877,0.3036325,1.080997
35.3656241,-53.5036395,4.2754572,266.7612944,-0.9281105,0.3146021,1.6438947
35.7031449,-53.21092,4.4450588,267.2111448,-0.7852033,0.2996305,2.5734447
35.9956727,-52.8812791,4.6982846,267.6609953,-0.6734074,0.2051708,2.7159883
36.2587783,-52.5243977,4.9515104,268.1108457,-0.6044751,0.1062899,2.8585319
36.5073933,-52.1513239,5.2047362,268.5606961,-0.5781984,0.0120188,3.0010755
36.756449,-51.7731064,5.457962,269.0105465,-0.5932145,-0.0775753,3.1436191
37.0208771,-51.4007934,5.7111878,269.4603969,-0.648441,-0.1633806,2.0723448
37.3112419,-51.050184,5.8721509,269.9102473,-0.7402274,-0.2204965,-5.0166716
37.610254,-50.7490586,5.4743632,270.3600977,-0.8184753,-0.149211,-4.6649213
37.9354142,-50.4611152,5.0765755,270.8099481,-0.8688872,-0.0844334,-4.3131709
38.2788817,-50.1790516,4.6787878,271.2597986,-0.8933581,-0.0270203,-3.9614205
38.6328159,-49.8955656,4.2810001,271.709649,-0.893686,0.0246292,-3.6096702
38.9893761,-49.6033549,3.8832124,272.1594994,-0.8711652,0.0724432,-3.2579198
39.3407214,-49.2951175,3.4854247,272.6093498,-0.8266488,0.1174793,-1.9958201
39.6757568,-48.9669857,3.2175371,273.0592002,-0.7620994,0.1501175,1.5837531
39.9798402,-48.6257157,3.4318288,273.5090506,-0.6935344,0.1507094,1.6858335
40.2609928,-48.2623784,3.6461205,273.958901,-0.6231505,0.1564929,1.787914
40.5147186,-47.8805755,3.8604122,274.4087514,-0.5490739,0.1675193,1.8899945
40.7365215,-47.4839081,4.0747039,274.8586019,-0.4693759,0.1841147,1.9920749
40.9219055,-47.0759778,4.2889956,275.3084523,-0.3820343,0.2067017,2.0941554
41.0663746,-46.6603858,4.5032873,275.7583027,-0.2849648,0.2354737,2.1962358
41.1654327,-46.2407336,4.717579,276.2081531,-0.176174,0.2698065,2.1329847
41.2193571,-45.7689954,4.9167672,276.6580035,-0.0541244,0.239305,2.2109633
41.2197124,-45.2984596,5.1150567,277.1078539,0.0496187,0.2012091,2.2983673
41.1765233,-44.837092,5.3133462,277.5577043,0.1341683,0.163806,2.3857713
41.1003644,-44.3897779,5.5116358,278.0075547,0.2004341,0.1283528,2.4731753
41.0018106,-43.9614024,5.7099253,278.4574051,0.2492754,0.0934838,2.5605793
40.8914364,-43.5568508,5.9082148,278.9072556,0.2807615,0.0552625,1.5871019
40.7619821,-43.1237558,6.0278453,279.357106,0.2995279,0.0453535,0.6095803
40.6178617,-42.6771013,6.0731671,279.8069564,0.3267333,0.0710702,0.6141464
40.469068,-42.261984,6.1184889,280.2568068,0.3632746,0.0935346,0.6187125
40.3081141,-41.8640798,6.1638108,280.7066572,0.4062666,0.1042743,0.6232786
40.1275129,-41.469065,6.2091326,281.1565076,0.4510136,0.0992211,0.3205242
39.9315349,-41.0853221,6.2323112,281.606358,0.4947047,0.1161581,0.1174269
39.7145068,-40.7086233,6.2407814,282.0562084,0.5533781,0.1536822,0.1175864
39.4651171,-40.336741,6.2492515,282.5060589,0.631065,0.1936352,0.1177459
