-7.570930570363998413e-02,3.748216927051544189e-01,9.885838508605957031e+00,-1.184170287160668522e-05,1.770633339881896973e+00,5.059493123553693295e-04,1.132163591682910919e-02
-4.936894178390502930e-01,2.901630997657775879e-01,9.886449813842773438e+00,-1.682828903198242188e+01,1.773506402969360352e+00,-1.488680718466639519e-03,1.031614001840353012e-02
-9.679273962974548340e-01,1.938130706548690796e-01,9.886095046997070312e+00,2.174944877624511719e+01,1.766090869903564453e+00,4.092596936970949173e-03,1.476231962442398071e-02
-1.361229062080383301e+00,1.141667291522026062e-01,9.887531280517578125e+00,-1.926231765747070312e+01,1.777878642082214355e+00,-4.487469326704740524e-03,5.374857224524021149e-03
-1.836477875709533691e+00,1.728185825049877167e-02,9.886575698852539062e+00,2.022506713867187500e+01,1.763909816741943359e+00,5.887801293283700943e-03,1.909751631319522858e-02
-2.237564802169799805e+00,-6.401178240776062012e-02,9.888320922851562500e+00,-1.298564243316650391e+01,1.779013633728027344e+00,-5.149360280483961105e-03,2.900083316490054131e-03
-2.700150012969970703e+00,-1.584527194499969482e-01,9.887380599975585938e+00,1.404148769378662109e+01,1.765196084976196289e+00,5.087498575448989868e-03,1.868096366524696350e-02
-3.116390228271484375e+00,-2.430315762758255005e-01,9.888785362243652344e+00,-4.240289688110351562e+00,1.776634931564331055e+00,-3.269953420385718346e-03,1.219869591295719147e-03
-3.562936544418334961e+00,-3.342169225215911865e-01,9.888326644897460938e+00,7.028595924377441406e+00,1.769392848014831543e+00,2.114641945809125900e-03,1.176075544208288193e-02
-3.994764566421508789e+00,-4.222297072410583496e-01,9.888832092285156250e+00,3.973193407058715820e+00,1.772063493728637695e+00,1.971950550796464086e-04,7.990346290171146393e-03
-4.427329540252685547e+00,-5.104451179504394531e-01,9.889325141906738281e+00,1.667843818664550781e+00,1.774604916572570801e+00,-1.633251435123383999e-03,4.148012958467006683e-03
-4.870497226715087891e+00,-6.010727882385253906e-01,9.888869285583496094e+00,9.677987098693847656e+00,1.767570495605468750e+00,3.571575507521629333e-03,1.548608951270580292e-02
-5.294780731201171875e+00,-6.874777674674987793e-01,9.890215873718261719e+00,-6.216943860054016113e-01,1.778489947319030762e+00,-4.438957199454307556e-03,-2.159911906346678734e-03
-5.742741584777832031e+00,-7.792835235595703125e-01,9.889120101928710938e+00,1.205943584442138672e+01,1.765296936035156250e+00,5.278027616441249847e-03,1.898423396050930023e-02
-6.165553092956542969e+00,-8.653588294982910156e-01,9.890794754028320312e+00,3.592298626899719238e-01,1.779361844062805176e+00,-5.055397283285856247e-03,-6.964921951293945312e-03
-6.612040996551513672e+00,-9.569051265716552734e-01,9.889588356018066406e+00,1.149946784973144531e+01,1.766291379928588867e+00,4.590471275150775909e-03,1.696862466633319855e-02
-7.038900375366210938e+00,-1.043906927108764648e+00,9.890906333923339844e+00,3.726538419723510742e+00,1.776972293853759766e+00,-3.246641950681805611e-03,-2.832056488841772079e-03
-7.479547023773193359e+00,-1.134162545204162598e+00,9.890330314636230469e+00,9.267060279846191406e+00,1.770072340965270996e+00,1.855824259109795094e-03,1.031460706144571304e-02
-7.913092136383056641e+00,-1.222766637802124023e+00,9.890778541564941406e+00,7.971603870391845703e+00,1.772558927536010742e+00,4.742844248539768159e-05,5.605853628367185593e-03
-8.346900939941406250e+00,-1.311424851417541504e+00,9.891215324401855469e+00,6.952544689178466797e+00,1.774857282638549805e+00,-1.624169410206377506e-03,1.125627080909907818e-03
-8.786536216735839844e+00,-1.401517033576965332e+00,9.890633583068847656e+00,1.157677078247070312e+01,1.768241882324218750e+00,3.268030239269137383e-03,1.344216708093881607e-02
-9.215487480163574219e+00,-1.489037752151489258e+00,9.891963958740234375e+00,5.862535953521728516e+00,1.778445005416870117e+00,-4.237760324031114578e-03,-8.350397460162639618e-03
-9.658447265625000000e+00,-1.579975128173828125e+00,9.890615463256835938e+00,1.355632400512695312e+01,1.766028881072998047e+00,4.905750043690204620e-03,1.829986833035945892e-02
-1.008607482910156250e+01,-1.667159438133239746e+00,9.892335891723632812e+00,6.590702533721923828e+00,1.779227852821350098e+00,-4.822559189051389694e-03,-1.044834963977336884e-02
-1.052842712402343750e+01,-1.757979035377502441e+00,9.890946388244628906e+00,1.373643875122070312e+01,1.766891598701477051e+00,4.253645893186330795e-03,1.694486103951931000e-02
-1.095823860168457031e+01,-1.845689058303833008e+00,9.892324447631835938e+00,8.906910896301269531e+00,1.776926159858703613e+00,-3.158531384542584419e-03,-5.707298871129751205e-03
-1.139702892303466797e+01,-1.935642957687377930e+00,9.891619682312011719e+00,1.269604682922363281e+01,1.770358681678771973e+00,1.658456865698099136e-03,9.295951575040817261e-03
-1.183108425140380859e+01,-2.024412870407104492e+00,9.892044067382812500e+00,1.197049140930175781e+01,1.772686004638671875e+00,-8.596207771915942430e-05,2.870569704100489616e-03
-1.226544666290283203e+01,-2.113234519958496094e+00,9.892419815063476562e+00,1.142866325378417969e+01,1.774764657020568848e+00,-1.625013654120266438e-03,-2.406873274594545364e-03
-1.270387458801269531e+01,-2.203090429306030273e+00,9.891677856445312500e+00,1.475249958038330078e+01,1.768522024154663086e+00,2.983334474265575409e-03,1.299710292369127274e-02
-1.313471984863281250e+01,-2.290979862213134766e+00,9.893065452575683594e+00,1.088512706756591797e+01,1.778075933456420898e+00,-4.061693791300058365e-03,-1.105136238038539886e-02
-1.357547378540039062e+01,-2.381466150283813477e+00,9.891532897949218750e+00,1.647886085510253906e+01,1.766365408897399902e+00,4.594115540385246277e-03,1.891296170651912689e-02
-1.400518131256103516e+01,-2.469041347503662109e+00,9.893373489379882812e+00,1.158931636810302734e+01,1.778793215751647949e+00,-4.570065531879663467e-03,-1.343467831611633301e-02
-1.444559955596923828e+01,-2.559460163116455078e+00,9.891798019409179688e+00,1.691784477233886719e+01,1.767154335975646973e+00,4.047478549182415009e-03,1.729206927120685577e-02
-1.487680625915527344e+01,-2.647423028945922852e+00,9.893261909484863281e+00,1.347252368927001953e+01,1.776653051376342773e+00,-2.954274415969848633e-03,-9.036096744239330292e-03
-1.531485462188720703e+01,-2.737220048904418945e+00,9.892407417297363281e+00,1.641345787048339844e+01,1.770447134971618652e+00,1.619378337636590004e-03,8.116199634969234467e-03
-1.574931430816650391e+01,-2.826046466827392578e+00,9.892810821533203125e+00,1.596957206726074219e+01,1.772692918777465820e+00,-6.142784695839509368e-05,1.820063451305031776e-03
-1.618390464782714844e+01,-2.914916038513183594e+00,9.893171310424804688e+00,1.567629337310791016e+01,1.774628281593322754e+00,-1.521001220680773258e-03,-3.840852994471788406e-03
-1.662155342102050781e+01,-3.004627943038940430e+00,9.892316818237304688e+00,1.831264495849609375e+01,1.768762826919555664e+00,2.783090807497501373e-03,1.338683161884546280e-02
-1.705336952209472656e+01,-3.092706680297851562e+00,9.893820762634277344e+00,1.544196701049804688e+01,1.777734518051147461e+00,-3.899827366694808006e-03,-1.357867661863565445e-02
-1.749284362792968750e+01,-3.182912826538085938e+00,9.892090797424316406e+00,1.987920951843261719e+01,1.766660809516906738e+00,4.248598590493202209e-03,1.989806070923805237e-02
-1.792376899719238281e+01,-3.270694255828857422e+00,9.894083976745605469e+00,1.615505599975585938e+01,1.778340697288513184e+00,-4.446500912308692932e-03,-1.703521795570850372e-02
-1.836329460144042969e+01,-3.360871076583862305e+00,9.892280578613281250e+00,2.044519233703613281e+01,1.767293810844421387e+00,3.735394915565848351e-03,1.799681968986988068e-02
-1.879543876647949219e+01,-3.448938131332397461e+00,9.893860816955566406e+00,1.780392265319824219e+01,1.776237010955810547e+00,-2.902342006564140320e-03,-1.113101933151483536e-02
-1.923294830322265625e+01,-3.538520574569702148e+00,9.892879486083984375e+00,2.024485778808593750e+01,1.770318269729614258e+00,1.497386838309466839e-03,8.355517871677875519e-03
-1.966753768920898438e+01,-3.627274751663208008e+00,9.893305778503417969e+00,1.996875000000000000e+01,1.772457242012023926e+00,-7.889022526796907187e-05,1.148818293586373329e-03
-2.010222434997558594e+01,-3.716041803359985352e+00,9.893675804138183594e+00,1.982775497436523438e+01,1.774258375167846680e+00,-1.398241030983626842e-03,-5.127520300447940826e-03
-2.053935241699218750e+01,-3.805541992187500000e+00,9.892706871032714844e+00,2.203910255432128906e+01,1.768772959709167480e+00,2.712326589971780777e-03,1.400552969425916672e-02
-2.097186660766601562e+01,-3.893682479858398438e+00,9.894340515136718750e+00,1.979198837280273438e+01,1.777264118194580078e+00,-3.604734083637595177e-03,-1.668569818139076233e-02
-2.141079521179199219e+01,-3.983706951141357422e+00,9.892378807067871094e+00,2.349730873107910156e+01,1.766856312751770020e+00,4.114960320293903351e-03,2.156192809343338013e-02
-2.184256935119628906e+01,-4.071590900421142578e+00,9.894568443298339844e+00,2.051873779296875000e+01,1.777918338775634766e+00,-4.164468497037887573e-03,-1.993774250149726868e-02
-2.228130912780761719e+01,-4.161584377288818359e+00,9.892537117004394531e+00,2.413756179809570312e+01,1.767491102218627930e+00,3.558825235813856125e-03,1.982752792537212372e-02
-2.271392631530761719e+01,-4.249717712402343750e+00,9.894284248352050781e+00,2.202142906188964844e+01,1.775947570800781250e+00,-2.808246994391083717e-03,-1.329008303582668304e-02
-2.315100479125976562e+01,-4.339174270629882812e+00,9.893168449401855469e+00,2.413277244567871094e+01,1.770300865173339844e+00,1.336203073151409626e-03,8.931651711463928223e-03
-2.358564186096191406e+01,-4.427852153778076172e+00,9.893627166748046875e+00,2.396791076660156250e+01,1.772297978401184082e+00,-2.339228376513347030e-04,3.956419823225587606e-04
-2.402058410644531250e+01,-4.516591072082519531e+00,9.894015312194824219e+00,2.392995452880859375e+01,1.773904323577880859e+00,-1.434010220691561699e-03,-6.713493261486291885e-03
-2.445764350891113281e+01,-4.605958461761474609e+00,9.892907142639160156e+00,2.585260391235351562e+01,1.768712997436523438e+00,2.512904815375804901e-03,1.530273538082838058e-02
-2.489067840576171875e+01,-4.694057941436767578e+00,9.894706726074218750e+00,2.403205490112304688e+01,1.776701092720031738e+00,-3.398329252377152443e-03,-1.944557018578052521e-02
-2.532902145385742188e+01,-4.783856391906738281e+00,9.892504692077636719e+00,2.723295593261718750e+01,1.766923189163208008e+00,4.056211095303297043e-03,2.417003177106380463e-02
-2.576127243041992188e+01,-4.871744155883789062e+00,9.894944190979003906e+00,2.477210807800292969e+01,1.777449488639831543e+00,-3.726563649252057076e-03,-2.324404940009117126e-02
-2.619942283630371094e+01,-4.961575508117675781e+00,9.892651557922363281e+00,2.792145729064941406e+01,1.767733454704284668e+00,3.761748084798455238e-03,2.225795947015285492e-02
-2.663234329223632812e+01,-5.049778938293457031e+00,9.894598007202148438e+00,2.617494010925292969e+01,1.775911092758178711e+00,-2.247663680464029312e-03,-1.593839563429355621e-02
-2.706931877136230469e+01,-5.139352321624755859e+00,9.893325805664062500e+00,2.805293846130371094e+01,1.770733952522277832e+00,1.596858259290456772e-03,9.683890268206596375e-03
-2.750415420532226562e+01,-5.228256702423095703e+00,9.893827438354492188e+00,2.796705818176269531e+01,1.772750377655029297e+00,-7.227847527246922255e-05,-1.347151101072086021e-05
-2.793908691406250000e+01,-5.317185401916503906e+00,9.894241333007812500e+00,2.800324249267578125e+01,1.774260163307189941e+00,-1.422579050995409489e-03,-7.969434373080730438e-03
-2.837578582763671875e+01,-5.406691074371337891e+00,9.892995834350585938e+00,2.971728324890136719e+01,1.769305229187011719e+00,2.048449125140905380e-03,1.724046282470226288e-02
-2.880897903442382812e+01,-5.494951248168945312e+00,9.895009994506835938e+00,2.820685005187988281e+01,1.776607632637023926e+00,-3.805327927693724632e-03,-2.269697561860084534e-02
-2.924685668945312500e+01,-5.584680080413818359e+00,9.892513275146484375e+00,3.103895950317382812e+01,1.767091631889343262e+00,2.990636043250560760e-03,2.752197533845901489e-02
-2.967943000793457031e+01,-5.672461986541748047e+00,9.895256996154785156e+00,2.895855903625488281e+01,1.776576519012451172e+00,-4.565566778182983398e-03,-2.736925333738327026e-02
-3.011726188659667969e+01,-5.761876583099365234e+00,9.892647743225097656e+00,3.176124000549316406e+01,1.766965985298156738e+00,2.582490909844636917e-03,2.539300359785556793e-02
-3.055052185058593750e+01,-5.849572181701660156e+00,9.894848823547363281e+00,3.028892517089843750e+01,1.774249553680419922e+00,-3.084531053900718689e-03,-1.879306510090827942e-02
-3.098728561401367188e+01,-5.938344955444335938e+00,9.893383026123046875e+00,3.199296951293945312e+01,1.768990755081176758e+00,8.590854122303426266e-04,1.109318714588880539e-02
-3.142226409912109375e+01,-6.026389122009277344e+00,9.893955230712890625e+00,3.196620368957519531e+01,1.770679116249084473e+00,-4.676990211009979248e-04,-3.294260823167860508e-04
-3.185747909545898438e+01,-6.114417552947998047e+00,9.894416809082031250e+00,3.205834197998046875e+01,1.771960854530334473e+00,-1.448767608962953091e-03,-9.418815374374389648e-03
-3.229452133178710938e+01,-6.202991962432861328e+00,9.892995834350585938e+00,3.361450195312500000e+01,1.767349123954772949e+00,2.136374125257134438e-03,1.973430626094341278e-02
