X,Y,velocity
0.0,0.0,6.898990019864916
-0.44708959788569586,-0.09416882273686002,7.016834881931237
-0.8941657621818855,-0.18841294668292297,7.134679743997557
-1.3412179836178797,-0.2827768763149878,7.2525246060638775
-1.78823584430791,-0.37730502472487326,7.370369468130198
-2.235208926366268,-0.47204189638938576,7.488214330196518
-2.6821266291372834,-0.5670319044003588,7.606059192262839
-3.128978717505134,-0.6623196446195493,7.723904054329159
-3.5757545908141504,-0.7579494387538328,7.841748916395479
-4.022446298572599,-0.853954916469443,7.9595937784618
-4.469056308174471,-0.9503252029558367,8.07743864052812
-4.915589463022765,-1.0470381830520585,8.19528350259444
-5.362050880675409,-1.144071467442265,8.313128364660761
-5.808445313150452,-1.2414029409655007,8.430973226727081
-6.254777969390772,-1.3390104884608107,8.548818088793402
-6.701053601414403,-1.4368717206123587,8.666662950859722
-7.147277235394305,-1.5349646136441546,8.784507812926043
-7.593453897503426,-1.6332669610102706,8.902352674992363
-8.039588522529746,-1.7317564647798358,9.020197537058683
-8.485685953876263,-1.8304109184069295,9.138042399125004
-8.931751309100923,-1.929208206730597,9.255887261191324
-9.377789522991668,-2.0281261232049244,9.373732123257644
-9.823805530336497,-2.127142369899034,9.491576985323965
-10.269804265923396,-2.2262348316519707,9.609421847390285
-10.7157907559253,-2.3253813019178136,9.727266709456606
-11.161769935130197,-2.424559574150649,9.845111571522926
-11.607746738326064,-2.523747441804558,9.962956433589246
-12.053726100300885,-2.622922698333634,10.080801295655567
-12.499713138612567,-2.7220631371919413,10.198646157721887
-12.945712605279166,-2.8211466432185404,10.316491019788208
-13.391729617858584,-2.9201509184825447,10.434335881854528
-13.837769111138806,-3.0190537564380415,10.552180743920848
-14.283835928522858,-3.1178329505391145,10.670025605987169
-14.729935187568632,-3.216466477009769,10.78787046805349
-15.176071823064131,-3.314931855149201,10.90571533011981
-15.622250769797311,-3.413207152566381,11.02356019218613
-16.06847696255617,-3.5112699799454696,11.14140505425245
-16.514755427513652,-3.609098222125512,11.25924991631877
-16.961091008072767,-3.7066696725605905,11.377094778385091
-17.407488821791432,-3.803962033319824,11.264861576417166
-17.853953712072656,-3.9009532806272254,11.152628374449241
-18.300490705089384,-3.997621116551913,11.040395172481317
-18.747104735629602,-4.0939433345479666,10.928161970513392
-19.193797996932418,-4.189910339194316,10.815928768545467
-19.640561259116595,-4.285562979569252,10.815928768545467
-20.08738264213701,-4.3809550814157525,10.703695566577542
-20.53424999179361,-4.476140379091847,10.703695566577542
-20.98115133665631,-4.57117251557059,10.479229162641692
-21.428074613910034,-4.666105316594962,10.479229162641692
-21.87500794350965,-4.7609924251380225,10.254762758705843
-22.32193917125514,-4.855887575557797,10.142529556737918
-22.768856325716364,-4.950844593597264,10.030296354769993
-23.21574752684821,-5.04591712222948,9.918063152802068
-23.662600529065685,-5.141158895812475,9.805829950834143
-24.109403452323647,-5.236623740089226,9.693596748866218
-24.55614423380702,-5.332365206647824,9.581363546898293
-25.002810993470668,-5.428437212616224,9.469130344930369
-25.449391485729606,-5.524893309582521,9.356897142962444
-25.895873830538694,-5.621787323289691,9.244663940994519
-26.342246056467825,-5.719173079480726,9.132430739026594
-26.78850313734405,-5.817071596697021,9.02019753705867
-27.23469305027275,-5.91526309410348,8.907964335090744
-27.680887166909724,-6.013419042759481,8.79573113312282
-28.127157224450645,-6.111210365414623,8.683497931154895
-28.573574868706192,-6.20830816758844,8.57126472918697
-29.020211745487067,-6.304383280645568,8.459031527219045
-29.46713959198893,-6.399106901490504,8.34679832525112
-29.91442996263751,-6.492149770102917,8.234565123283195
-30.36215258415928,-6.583192130498609,8.12233192131527
-30.810298592212874,-6.672267886498706,8.010098719347345
-31.258756954068698,-6.759871704905871,7.8978655173794206
-31.70740969174002,-6.8465289578702135,7.785632315411497
-32.156139010010016,-6.932765108926802,7.673399113443573
-32.60482702227691,-7.019105804380628,7.561165911475649
-33.053355750553955,-7.106076416381795,7.448932709507725
-33.50160739962434,-7.194202408465374,7.336699507539801
