 x_m, y_m, vx_mps,# s_m, psi_rad, kappa_radpm, ax_mps2
-2.5779546,21.1070451,8.891132,157.4838983,-2.7314181,0.0655429,-0.0065903
-2.3681185,20.6462644,8.8907615,157.9838471,-2.6965392,0.0722877,-0.00659
-2.144736,20.1995374,8.8903909,158.483796,-2.6587027,0.0792557,-0.0065898
-1.9069767,19.7674236,8.8900203,158.9837449,-2.6178709,0.0863295,-0.0065895
-1.6540102,19.3504825,8.8896497,159.4836938,-2.5740512,0.0933509,-0.0126926
-1.3777651,18.9391059,8.8889359,159.9836427,-2.5256404,0.1026272,-0.0152979
-1.0796983,18.5406772,8.8880754,160.4835916,-2.4721964,0.1119349,-0.0152964
-0.7606598,18.1602506,8.887215,160.9835404,-2.4146424,0.1195392,-0.0152949
-0.4186145,17.7983594,8.8863545,161.4834893,-2.3536737,0.1248732,-0.0152934
-0.0515273,17.4555369,8.8854941,161.9834382,-2.2901616,0.1274997,-0.0162304
0.3333867,17.139403,8.8845808,162.4833871,-2.2268424,0.1246219,-0.0177512
0.7284525,16.8536191,8.8835818,162.983336,-2.1677974,0.1178257,-0.0177493
1.1456168,16.5872291,8.8825829,163.4832849,-2.1108261,0.1126097,-0.0177473
1.5827216,16.3415021,8.881584,163.9832337,-2.0553593,0.1088272,-0.0177453
2.0376091,16.117707,8.880585,164.4831826,-2.000863,0.1063517,-0.0177433
2.5081213,15.9171127,8.8795861,164.9831315,-1.9468342,0.1050784,-0.0104404
2.9831539,15.743889,8.8789982,165.4830804,-1.8944661,0.1012488,-0.0076983
3.4648184,15.5956913,8.8785647,165.9830293,-1.8443925,0.0977539,-0.007698
3.9531158,15.471451,8.8781313,166.4829782,-1.7956441,0.0960193,-0.0076976
4.4447967,15.3713774,8.8776978,166.982927,-1.747528,0.0960493,-0.0076972
4.9366118,15.2956798,8.8772643,167.4828759,-1.6993418,0.0979269,-0.0076968
5.4253117,15.2445676,8.8768308,167.9828248,-1.6503505,0.1018291,-0.0013234
5.9385225,15.2172149,8.8767563,168.4827737,-1.597682,0.1026966,-0.0008315
6.446398,15.2168056,8.8767095,168.9827226,-1.5455405,0.1024841,-0.0008315
6.9463498,15.2422482,8.8766626,169.4826715,-1.4944386,0.1015381,-0.0008315
7.4381749,15.2922609,8.8766158,169.9826203,-1.4446074,0.0999335,-0.0008315
7.92167,15.3655616,8.876569,170.4825692,-1.3962421,0.0977625,0.0046027
8.4024388,15.4621783,8.8768282,170.9825181,-1.3489175,0.095127,0.0100079
8.8813234,15.5819253,8.8773918,171.482467,-1.3029969,0.0905078,0.0100086
9.3550264,15.7231033,8.8779555,171.9824159,-1.2598595,0.0837008,0.0100092
9.826131,15.8850529,8.8785191,172.4823648,-1.220217,0.0752307,0.0100098
10.2972207,16.0671151,8.8790827,172.9823136,-1.1846015,0.065701,0.011333
10.7616254,16.2645313,8.8797208,173.4822625,-1.1538716,0.0569053,0.0165128
11.1937912,16.4627977,8.8806505,173.9822114,-1.1277915,0.0528294,0.0165146
11.630078,16.6765238,8.8815802,174.4821603,-1.1030893,0.048901,0.0165163
12.0707658,16.9056906,8.8825098,174.9821092,-1.0797429,0.0451453,0.016518
12.5161346,17.1502793,8.8834395,175.4820581,-1.0577213,0.0415797,0.0165198
12.9664643,17.4102708,8.8843691,175.9820069,-1.0369869,0.0382148,0.0151591
13.4078909,17.6768997,8.8852221,176.4819558,-1.018324,0.0323055,0.0125801
13.8267833,17.9392923,8.88593,176.9819047,-1.0048827,0.0223466,0.0125811
14.2482584,18.209893,8.8866378,177.4818536,-0.9959375,0.013532,0.0125821
14.6708922,18.4853264,8.8873456,177.9818025,-0.991194,0.0053459,0.0125831
15.0932604,18.7622171,8.8880534,178.4817514,-0.9905145,-0.0026648,0.0125841
15.5139389,19.0371897,8.8887613,178.9817002,-0.9939098,-0.0109396,0.0125851
15.9315036,19.3068688,8.8894691,179.4816491,-1.0015411,-0.0199522,0.0049651
16.3825474,19.5916291,8.8897483,179.981598,-1.0145472,-0.0288903,0.0042445
16.8308553,19.865134,8.889987,180.4815469,-1.0323516,-0.0392626,0.0042446
17.2720137,20.1220883,8.8902257,180.9814958,-1.0554684,-0.0517716,0.0042447
17.7052395,20.3595204,8.8904644,181.4814447,-1.084692,-0.0671822,0.0042448
18.1297499,20.5744588,8.8907031,181.9813935,-1.121047,-0.0864942,0.0024852
18.5506254,20.766443,8.8908429,182.4813424,-1.1665332,-0.110931,-0.0201052
19.0356698,20.9563148,8.8897122,182.9812913,-1.231063,-0.136591,-0.0201027
19.5133731,21.1060074,8.8885816,183.4812402,-1.3049367,-0.157358,-0.0201001
19.9905729,21.2158191,8.887451,183.9811891,-1.3852154,-0.1685434,-0.0200976
20.4741066,21.2860481,8.8863203,184.481138,-1.4678099,-0.1673061,-0.0209719
20.9628249,21.3168073,8.8851404,184.9810868,-1.5470275,-0.1547948,-0.0245648
21.4345364,21.311287,8.8837581,185.4810357,-1.6169739,-0.1421266,-0.0245609
21.919287,21.2725027,8.8823757,185.9809846,-1.6834394,-0.1315531,-0.0245571
22.4147823,21.2002424,8.8809934,186.4809335,-1.7470496,-0.122791,-0.0245533
22.9187278,21.094294,8.8796111,186.9808824,-1.8083636,-0.1155701,-0.0245495
23.4288292,20.9544454,8.8782288,187.4808313,-1.8678745,-0.1096457,-0.0088649
23.8955102,20.7980569,8.8777296,187.9807801,-1.919618,-0.1004857,-0.0069816
24.3565846,20.6175889,8.8773364,188.480729,-1.9675646,-0.0936329,-0.0069813
24.8144384,20.4132171,8.8769432,188.9806779,-2.0133255,-0.0892814,-0.006981
25.2658314,20.1868421,8.8765501,189.4806268,-2.0577869,-0.0871543,-0.0069806
25.7075231,19.9403647,8.8761569,189.9805757,-2.1017788,-0.0871249,-0.0069803
26.1362732,19.6756853,8.8757637,190.4805246,-2.1461149,-0.089207,0.0095095
26.5542763,19.3912656,8.8762993,190.9804734,-2.1899551,-0.0839064,0.0097704
26.9570989,19.0915251,8.8768496,191.4804223,-2.2305392,-0.077604,0.009771
27.3460449,18.777923,8.8773999,191.9803712,-2.2675985,-0.0706373,0.0097716
27.7224954,18.4518683,8.8779502,192.4803201,-2.3009437,-0.0631999,0.0097722
28.0878315,18.11477,8.8785005,192.980269,-2.3304467,-0.055456,0.0108977
28.4435962,17.7678753,8.8791141,193.4802179,-2.3560473,-0.0477428,0.0175331
28.791915,17.4116664,8.8801013,193.9801667,-2.3781889,-0.0411194,0.0175351
29.1331314,17.048109,8.8810884,194.4801156,-2.3970196,-0.0344059,0.017537
29.4685595,16.6781944,8.8820756,194.9800645,-2.4125171,-0.0276664,0.017539
29.7995133,16.3029137,8.8830628,195.4800134,-2.4246775,-0.0209483,0.0175409
30.1273067,15.9232581,8.88405,195.9799623,-2.43351,-0.0142841,0.0162826
30.4516164,15.5421438,8.8849662,196.4799112,-2.4391205,-0.0090589,0.0136546
30.7716889,15.1624615,8.8857345,196.97986,-2.4430384,-0.0067261,0.0136558
31.0914505,14.7805626,8.8865028,197.4798089,-2.4458137,-0.0044245,0.013657
31.4113679,14.3967594,8.8872711,197.9797578,-2.447456,-0.0021562,0.0136581
31.7319076,14.0113642,8.8880394,198.4797067,-2.4479754,7.66E-05,0.0136593
32.0535364,13.6246894,8.8888077,198.9796556,-2.4473828,0.0022724,0.0119709
32.3743507,13.2398803,8.889481,199.4796045,-2.4457493,0.0039901,0.0095548
32.6935913,12.8584901,8.8900183,199.9795533,-2.4434982,0.0050599,0.0095554
33.014728,12.4767933,8.8905557,200.4795022,-2.4407091,0.0061214,0.009556
33.3378533,12.0951081,8.891093,200.9794511,-2.4373833,0.0071781,0.0095566
33.6630593,11.7137528,8.8916304,201.4794,-2.4335212,0.0082333,0.0095571
33.9904383,11.3330456,8.8921677,201.9793489,-2.4291219,0.0092903,0.0084441
34.3191646,10.9543579,8.8926425,202.4792978,-2.4241872,0.0104573,0.0067183
34.6488048,10.5786133,8.8930202,202.9792466,-2.4186256,0.0117984,0.0067186
34.9808694,10.20458,8.8933979,203.4791955,-2.4123855,0.0131567,0.0067189
35.3154557,9.832666,8.8937756,203.9791444,-2.4054594,0.014537,0.0067192
35.6526614,9.463279,8.8941533,204.4790933,-2.397838,0.0159442,0.0067195
35.9925838,9.0968271,8.894531,204.9790422,-2.3895104,0.0173827,0.006092
36.3358471,8.7331559,8.8948734,205.4789911,-2.3805681,0.0174298,0.0048172
36.6828893,8.3717695,8.8951442,205.9789399,-2.3725496,0.0145732,0.0048173
37.0321709,8.0133238,8.8954149,206.4788888,-2.3659754,0.0116943,0.0048175
37.3831904,7.6572852,8.8956857,206.9788377,-2.360852,0.0087967,0.0048176
37.7354462,7.3031201,8.8959564,207.4787866,-2.3571848,0.0058834,0.0048178
38.0884367,6.9502952,8.8962272,207.9787355,-2.3549784,0.0029561,0.0043453
38.4414277,6.59851,8.8964714,208.4786844,-2.3542187,0.0002611,0.0032204
38.7937868,6.2474628,8.8966523,208.9786332,-2.3546157,-0.0018561,0.0032205
39.1460936,5.895819,8.8968333,209.4785821,-2.3560636,-0.0039563,0.0032206
39.4984001,5.5427874,8.8970143,209.978531,-2.358553,-0.0060169,0.0032206
39.850758,5.1875765,8.8971953,210.4784799,-2.3620669,-0.0080164,0.0032207
40.2032193,4.8293949,8.8973762,210.9784288,-2.3665814,-0.009934,0.0013989
40.5549944,4.4683137,8.8974548,211.4783777,-2.372152,-0.0133682,-0.0041197
40.9035176,4.1055515,8.8972233,211.9783265,-2.380966,-0.021687,-0.0041196
41.2486556,3.7383617,8.8969919,212.4782754,-2.3940366,-0.0302491,-0.0041195
41.5875438,3.3666215,8.8967604,212.9782243,-2.4115053,-0.0393153,-0.0041194
41.9173174,2.9902083,8.8965289,213.4781732,-2.4336002,-0.0491459,-0.0041193
42.2351117,2.6089994,8.8962974,213.9781221,-2.4606342,-0.0600038,-0.0083072
42.5422666,2.2173238,8.8958305,214.478071,-2.4934616,-0.0712164,-0.0335351
42.8548887,1.7872762,8.8939456,214.9780198,-2.5332293,-0.0788225,-0.033528
43.1429479,1.354275,8.8920608,215.4779687,-2.5768077,-0.0893458,-0.0335209
43.4032777,0.9210587,8.8901759,215.9779176,-2.6253845,-0.103657,-0.0335138
43.6327115,0.490366,8.888291,216.4778665,-2.6804287,-0.1229982,-0.0335067
43.8280828,0.0649355,8.8864061,216.9778154,-2.7437789,-0.1490906,-0.0356979
44.0004206,-0.3954375,8.8843975,217.4777643,-2.8262608,-0.1880243,-0.0371975
44.1313474,-0.8778829,8.8823041,217.9777131,-2.9300418,-0.2251557,-0.0371887
44.2064834,-1.3601429,8.8802106,218.477662,-3.0456025,-0.244337,-0.0371799
44.2241328,-1.8499869,8.8781172,218.9776109,3.118101,-0.2386824,-0.0371712
44.1825995,-2.3551846,8.8760237,219.4775598,3.0034009,-0.2108709,-0.0132081
44.0985447,-2.8086252,8.8752797,219.9775087,2.917111,-0.1624948,-0.0095135
43.9770471,-3.2660443,8.8747438,220.4774576,2.8498938,-0.1236172,-0.009513
43.8215602,-3.7357706,8.8742079,220.9774064,2.796387,-0.0941846,-0.0095124
43.6370695,-4.2152264,8.873672,221.4773553,2.7540691,-0.0716422,-0.0095118
43.4285601,-4.7018337,8.8731361,221.9773042,2.7210165,-0.0539688,-0.0134941
43.2042689,-5.1861731,8.8723757,222.4772531,2.6957642,-0.0452459,-0.0253793
42.9752326,-5.6503444,8.8709455,222.977202,2.6697789,-0.0555336,-0.0253752
42.733067,-6.1073951,8.8695153,223.4771509,2.6377973,-0.0687316,-0.0253712
42.4781929,-6.5497475,8.8680851,223.9770997,2.5984542,-0.0863324,-0.0253671
42.2110309,-6.9698237,8.8666549,224.4770486,2.5498109,-0.1105246,-0.025363
41.932002,-7.3600459,8.8652246,224.9769975,2.4891469,-0.1445886,-0.0239737
41.6221166,-7.7345217,8.8638726,225.4769464,2.4078837,-0.1860569,-0.0208471
41.2530238,-8.1040507,8.8626966,225.9768953,2.3033328,-0.2129378,-0.0208443
40.8644334,-8.4169089,8.8615207,226.4768442,2.1926941,-0.2280187,-0.0208415
40.4539846,-8.6777826,8.8603448,226.976793,2.081341,-0.2268034,-0.0208388
40.0193169,-8.8913582,8.8591689,227.4767419,1.9750755,-0.2094331,-0.003317
39.5720891,-9.0578624,8.8589817,227.9766908,1.8817903,-0.1782399,0.0222007
39.1203587,-9.1839048,8.8602345,228.4766397,1.8068704,-0.141638,0.0222038
38.645443,-9.2824274,8.8614873,228.9765886,1.7465571,-0.1078595,0.0222069
38.147975,-9.3582317,8.8627401,229.4765375,1.6999485,-0.0782999,0.0222101
37.6285878,-9.4161195,8.8639929,229.9764863,1.6658246,-0.0531579,0.0229847
37.0976124,-9.4601899,8.8652892,230.4764352,1.6432145,-0.0329581,0.0284051
36.6176791,-9.4916274,8.8668909,230.9763841,1.6300675,-0.0221015,0.0284103
36.1258201,-9.518516,8.8684926,231.476333,1.6215038,-0.0129223,0.0284154
35.6250286,-9.542656,8.8700944,231.9762819,1.6170998,-0.0047973,0.0284205
35.1182975,-9.5658475,8.8716961,232.4762308,1.6166008,0.00276,0.0284257
34.6086199,-9.5898905,8.8732978,232.9761796,1.6198965,0.0101605,0.0284308
34.0989887,-9.6165851,8.8748996,233.4761285,1.6270089,0.0177857,0.0216634
33.5945222,-9.6472111,8.8761198,233.9760774,1.6357218,0.0164384,0.0214853
33.0928917,-9.6818381,8.8773299,234.4760263,1.6435696,0.0147618,0.0214882
32.5936986,-9.7200127,8.87854,234.9759752,1.6505249,0.0130103,0.0214912
32.0966154,-9.7612773,8.8797501,235.4759241,1.656564,0.0111933,0.0214941
31.6013144,-9.8051746,8.8809602,235.9758729,1.6616664,0.0093203,0.021497
31.107468,-9.851247,8.8821702,236.4758218,1.6658152,0.0074013,0.016571
30.6089933,-9.8996382,8.8831029,236.9757707,1.6692841,0.0067167,0.0152634
30.1100493,-9.9497713,8.8839619,237.4757196,1.6725635,0.0063622,0.0152648
29.6121474,-10.0014033,8.8848209,237.9756685,1.6756587,0.0060035,0.0152663
29.1152606,-10.0544384,8.8856799,238.4756174,1.6785682,0.0056407,0.0152678
28.6193624,-10.1087809,8.8865389,238.9755662,1.6812909,0.0052738,0.0152693
28.1244257,-10.1643351,8.8873979,239.4755151,1.6838253,0.0049031,0.0123063
27.6271191,-10.2213911,8.8880901,239.975464,1.6862106,0.0046697,0.0110176
27.1292892,-10.2796874,8.8887098,240.4754129,1.6885074,0.0044947,0.0110184
26.6323358,-10.3390154,8.8893296,240.9753618,1.6907126,0.004317,0.0110192
26.136219,-10.3993302,8.8899493,241.4753107,1.6928252,0.0041368,0.0110199
25.6408987,-10.4605869,8.890569,241.9752595,1.6948444,0.0039542,0.0110207
25.1463347,-10.5227405,8.8911887,242.4752084,1.6967693,0.0037692,0.008874
24.6500117,-10.5860584,8.8916877,242.9751573,1.6985544,0.0032563,0.0077759
24.1531168,-10.6502717,8.8921249,243.4751062,1.7000149,0.0025729,0.0077763
23.6568925,-10.7150484,8.8925621,243.9750551,1.7011307,0.0018854,0.0077767
23.161313,-10.7802162,8.8929993,244.475004,1.7019005,0.0011938,0.0077771
22.6663525,-10.8456029,8.8934365,244.9749528,1.702323,0.000498,0.0077775
22.1719852,-10.9110362,8.8938737,245.4749017,1.7023971,-0.0002018,0.0062854
21.6757739,-10.9766689,8.894227,245.9748506,1.7021777,-0.0005618,0.0055562
21.17896,-11.0422399,8.8945393,246.4747995,1.7018477,-0.0007555,0.0055564
20.6827403,-11.1075414,8.8948516,246.9747484,1.7014208,-0.0009506,0.0055566
20.1871312,-11.1725228,8.8951639,247.4746973,1.7008966,-0.0011471,0.0055568
19.6921488,-11.2371335,8.8954762,247.9746461,1.7002747,-0.0013451,0.005557
19.1978094,-11.301323,8.8957885,248.474595,1.6995545,-0.0015447,0.0044184
18.7019669,-11.3653021,8.8960369,248.9745439,1.698595,-0.0025007,0.0039869
18.2058083,-11.4286903,8.8962609,249.4744928,1.6970329,-0.0037454,0.003987
17.7099109,-11.4911015,8.896485,249.9744417,1.6948501,-0.0049888,0.0039871
17.2140369,-11.5522546,8.896709,250.4743906,1.6920481,-0.0062263,0.0039872
16.7179484,-11.6118682,8.8969331,250.9743394,1.68863,-0.0074531,0.0039873
16.2214076,-11.669661,8.8971571,251.4742883,1.6846006,-0.0086647,0.0024157
15.7252769,-11.7252457,8.8972929,251.9742372,1.6800846,-0.0093274,0.0020566
15.2287036,-11.7785396,8.8974084,252.4741861,1.6752911,-0.0098691,0.0020567
14.7314949,-11.829423,8.897524,252.974135,1.6702225,-0.0104133,0.0020567
14.2337031,-11.8777486,8.8976396,253.4740839,1.6648778,-0.0109605,0.0020567
13.7353807,-11.9233689,8.8977551,253.9740327,1.6592554,-0.011511,0.0020568
13.2365802,-11.9661364,8.8978707,254.4739816,1.6533541,-0.012065,0.0021263
12.7431681,-12.0054566,8.8979902,254.9739305,1.6472332,-0.0126615,0.0021352
12.2493142,-12.0417001,8.8981101,255.4738794,1.6408329,-0.0131717,0.0021352
11.7533814,-12.0748416,8.8982301,255.9738283,1.6341806,-0.0135781,0.0021352
11.2544844,-12.1047933,8.8983501,256.4737772,1.6273152,-0.0138762,0.0021353
10.7517384,-12.1314677,8.8984701,256.973726,1.6202772,-0.0140642,0.0021353
10.2442581,-12.1547772,8.89859,257.4736749,1.6131077,-0.0141429,0.0009768
9.7457029,-12.1741914,8.8986449,257.9736238,1.6065196,-0.0120412,0.000819
9.2453009,-12.1906573,8.8986909,258.4735727,1.6010395,-0.0098877,0.000819
8.742958,-12.2046899,8.8987369,258.9735216,1.5965725,-0.0079148,0.000819
8.240499,-12.2167233,8.8987829,259.4734705,1.5930647,-0.0060574,0.000819
7.7397487,-12.2271917,8.8988289,259.9734193,1.5904827,-0.0042556,0.000819
7.2425321,-12.2365289,8.898875,260.4733682,1.5888131,-0.0024509,-0.0120267
6.7523833,-12.2454418,8.8981993,260.9733171,1.590806,0.0160502,-0.0181123
6.266449,-12.2581123,8.8971816,261.473266,1.6050744,0.0425565,-0.0181103
5.7799839,-12.2808523,8.8961638,261.9732149,1.6319572,0.0673553,-0.0181082
5.2891727,-12.3199892,8.8951461,262.4731638,1.6705027,0.0883499,-0.0181061
4.7901999,-12.3818503,8.8941284,262.9731126,1.7190724,0.1036974,-0.018104
4.2792498,-12.4727629,8.8931107,263.4730615,1.7754277,0.1122119,-4.4826561
3.7642899,-12.5957576,8.6374314,263.9730104,1.8343981,0.1044639,-9.6978009
3.2538717,-12.748116,8.0565756,264.4729593,1.8862654,0.0921757,-9.0229452
2.7468821,-12.9273684,7.4757199,264.9729082,1.9348151,0.0899215,-8.3480895
2.2569707,-13.1277428,6.8948642,265.4728571,1.9839135,0.0973819,-7.6732337
1.7977873,-13.3434671,6.3140085,265.9728059,2.0377904,0.1178941,-6.998378
1.3829814,-13.5687695,5.7331528,266.4727548,2.1023148,0.1613155,-6.3235223
1.0262028,-13.797878,5.152297,266.9727037,2.1873887,0.2538648,2.7002041
0.5958214,-14.1676531,5.4079657,267.4726526,2.398706,0.5184597,4.1614711
0.3262188,-14.5679224,5.7798909,267.9726015,2.7214165,0.7841161,4.4381561
0.2178389,-15.000076,6.1518161,268.4725504,3.0605155,0.6591231,4.6339543
0.2424433,-15.4814583,6.5175395,268.9724992,-2.9846008,0.3418137,2.0912497
0.3340884,-15.8887163,6.6760286,269.4724481,-2.8617296,0.2570847,2.1414924
0.4863835,-16.3258224,6.8345176,269.972397,-2.7543891,0.2118087,2.1917351
0.6999136,-16.7816081,6.9930066,270.4723459,-2.6545743,0.187519,2.2419778
0.9752633,-17.2449051,7.1514957,270.9722948,-2.5572326,0.1752073,2.2922204
1.3130177,-17.7045448,7.3099847,271.4722437,-2.4590045,0.1700248,1.3019906
1.6335866,-18.0688409,7.3984954,271.9721925,-2.383832,0.1371838,1.1977953
1.9800119,-18.4129259,7.4789977,272.4721414,-2.3240728,0.1089432,1.2107579
2.353611,-18.7458928,7.5595,272.9720903,-2.2752418,0.0871824,1.2237205
2.747826,-19.0671714,7.6400024,273.4720392,-2.2354152,0.0701235,1.2366831
3.1560995,-19.3761913,7.7205047,273.9719881,-2.2031487,0.0563554,1.2496457
3.5718737,-19.6723822,7.801007,274.471937,-2.1774086,0.0447475,1.0812147
4.0025875,-19.9645357,7.8699946,274.9718858,-2.1576323,0.0278651,0.8418803
4.446764,-20.2566809,7.9232954,275.4718347,-2.1499704,0.0003068,0.8475629
4.879416,-20.541188,7.9765961,275.9717836,-2.1577161,-0.0311354,0.8532454
5.2947705,-20.8239308,8.0298969,276.4717325,-2.1823037,-0.0679598,0.8589279
5.6870547,-21.1107831,8.0831976,276.9716814,-2.2255978,-0.1117171,0.8646104
6.0504957,-21.4076184,8.1364984,277.4716303,-2.2897513,-0.1632366,0.7701343
6.4013446,-21.743098,8.1836826,277.9715791,-2.380794,-0.197951,0.6390608
6.7355774,-22.132068,8.2226308,278.471528,-2.4827115,-0.1983037,0.642095
7.0225128,-22.5430412,8.2615789,278.9714769,-2.5809998,-0.1928159,0.6451292
7.265176,-22.9731005,8.3005271,279.4714258,-2.6739036,-0.1826579,0.6481634
7.4665919,-23.4193288,8.3394752,279.9713747,-2.7602033,-0.1693779,0.5986491
7.6298273,-23.8789525,8.3752871,280.4713236,-2.8393107,-0.1553637,0.4689433
7.7579754,-24.3503323,8.4032333,280.9712724,-2.9118055,-0.1408484,0.4705054
7.8540764,-24.8331505,8.4311795,281.4712213,-2.9770352,-0.1238596,0.4720676
7.9213085,-25.327602,8.4591256,281.9711702,-3.0343633,-0.1058673,0.4736297
7.9628497,-25.8338814,8.4870718,282.4711191,-3.0835716,-0.0880083,0.4531891
7.9817516,-26.3448286,8.513726,282.971068,-3.124262,-0.0721915,0.3286755
7.9820825,-26.8245561,8.5330049,283.4710169,3.1262969,-0.063993,0.329419
7.9672446,-27.3136057,8.5522838,283.9709657,3.0968275,-0.0566207,0.3301624
7.9381838,-27.8113854,8.5715627,284.4709146,3.0702782,-0.0500058,0.3309058
7.8958461,-28.3173034,8.5908415,284.9708635,3.0464281,-0.0440725,0.3316492
7.8411774,-28.8307675,8.6101204,285.4708124,3.025074,-0.0387442,0.2809608
7.7778649,-29.3309199,8.6264191,285.9707613,3.0065278,-0.0358384,0.2255875
7.7078374,-29.8146341,8.6394832,286.4707102,2.9891622,-0.0352523,0.2259289
7.6284749,-30.3029538,8.6525474,286.970659,2.9718309,-0.0348392,0.2262703
7.5396897,-30.7951957,8.6656115,287.4706079,2.9544747,-0.034585,0.2266117
7.4413943,-31.2906761,8.6786757,287.9705568,2.9370373,-0.0344787,0.226953
7.3335013,-31.7887117,8.6917398,288.4705057,2.9194645,-0.0345116,0.2035732
7.2170054,-32.2841948,8.7034415,288.9704546,2.9018693,-0.0345846,0.1515641
7.093603,-32.7707018,8.7121434,289.4704035,2.8844772,-0.0347919,0.1517156
6.9613541,-33.2562583,8.7208453,289.9703523,2.8668226,-0.0354453,0.151867
6.8205298,-33.7391315,8.7295472,290.4703012,2.8487336,-0.036559,0.1520185
6.6714013,-34.2175885,8.7382491,290.9702501,2.8300305,-0.0381665,0.15217
6.5142395,-34.6898967,8.746951,291.470199,2.8105206,-0.0403218,0.1523214
6.3493157,-35.154323,8.7556529,291.9701479,2.7899916,-0.0431032,0.082513
6.1598637,-35.6509954,8.7603631,292.4700968,2.76287,-0.0598113,0.0800785
5.9583677,-36.1329051,8.764932,292.9700456,2.7264828,-0.0802275,0.0801202
5.7428314,-36.5937097,8.7695008,293.4699945,2.6795781,-0.105137,0.080162
5.5106959,-37.0285999,8.7740696,293.9699434,2.6204771,-0.1358496,0.0802038
5.2594028,-37.4327662,8.7786385,294.4698923,2.5471972,-0.1734728,0.0705237
4.9777978,-37.8119273,8.7826539,294.9698412,2.454995,-0.2128943,0.0270486
4.6295453,-38.191171,8.7841935,295.4697901,2.3412798,-0.2275424,0.0270533
4.2508563,-38.5184795,8.7857331,295.9697389,2.2252229,-0.2345597,0.0270581
3.8433242,-38.7952397,8.7872727,296.4696878,2.1096351,-0.2330325,0.0270628
3.4085421,-39.0228388,8.7888123,296.9696367,1.9972402,-0.2235899,0.0254175
2.9513693,-39.2015769,8.7902581,297.4695856,1.8908837,-0.2108174,0.0195464
2.4834611,-39.3306917,8.7913697,297.9695345,1.7894892,-0.2071085,0.0195489
1.9978423,-39.4129847,8.7924813,298.4694834,1.6880041,-0.2050338,0.0195514
1.4987697,-39.4459774,8.793593,298.9694322,1.5856971,-0.2040052,0.0195539
0.9904998,-39.4271909,8.7947046,299.4693811,1.4820626,-0.203324,0.0225493
0.4824743,-39.3551627,8.7959864,299.96933,1.3779847,-0.2000256,0.0511869
0.0228069,-39.2435575,8.7988953,300.4692789,1.2891591,-0.1756544,0.0512038
-0.4364552,-39.0901998,8.8018042,300.9692278,1.2097131,-0.1528747,0.0512207
-0.8941491,-38.8981529,8.8047131,301.4691767,1.1389883,-0.1325809,0.0512376
-1.3491119,-38.6704798,8.807622,301.9691255,1.0761213,-0.1150542,0.0512546
-1.8001808,-38.4102439,8.8105308,302.4690744,1.0201891,-0.1002148,0.0574437
-2.2311207,-38.1308312,8.8137899,302.9690233,0.9721625,-0.0852218,0.0684882
-2.6302306,-37.8470848,8.8176739,303.4689722,0.9347733,-0.0678786,0.0685184
-3.0250486,-37.545968,8.8215579,303.9689211,0.9049671,-0.0524948,0.0685486
-3.4159149,-37.2313024,8.825442,304.46887,0.8821629,-0.0386303,0.0685788
-3.8031697,-36.9069095,8.829326,304.9688188,0.8659193,-0.0258274,0.0686089
-4.1871533,-36.5766111,8.83321,305.4687677,0.8559434,-0.0136268,0.068273
-4.5683208,-36.2441282,8.8370734,305.9687166,0.8520953,-0.0017799,0.0526816
-4.9517541,-35.9085606,8.8400533,306.4686655,0.8518831,0.0009645,0.0526994
-5.3328217,-35.575394,8.8430332,306.9686144,0.8530846,0.003803,0.0527171
-5.7118189,-35.2453194,8.8460131,307.4685633,0.8557308,0.0067509,0.0527349
-6.089041,-34.9190279,8.848993,307.9685121,0.8598578,0.0098246,0.0527526
-6.464783,-34.5972106,8.8519729,308.468461,0.8655066,0.0130415,0.0527704
-6.8393403,-34.2805586,8.8549528,308.9684099,0.8727234,0.0164197,0.0420216
-7.2267768,-33.9582752,8.857325,309.4683588,0.8810522,0.0156408,0.0388046
-7.6175209,-33.6384137,8.8595151,309.9683077,0.8883991,0.0134263,0.0388142
-8.0075208,-33.3235342,8.8617051,310.4682566,0.8945412,0.0110538,0.0388238
-8.3968657,-33.0127179,8.8638951,310.9682054,0.8994294,0.0085475,0.0388334
-8.785645,-32.7050463,8.8660852,311.4681543,0.9030237,0.0059343,0.038843
-9.1739479,-32.3996008,8.8682752,311.9681032,0.9052936,0.0032431,0.0301899
-9.5673969,-32.0911849,8.869977,312.4680521,0.9065583,0.0021387,0.0280604
-9.9618489,-31.7826641,8.8715585,312.968001,0.9074511,0.0014253,0.0280654
-10.3559617,-31.4748614,8.8731399,313.4679499,0.907984,0.0007049,0.0280704
-10.7497595,-31.1675279,8.8747214,313.9678987,0.9081552,-2.03E-05,0.0280754
-11.1432663,-30.8604151,8.8763029,314.4678476,0.9079635,-0.0007482,0.0280804
-11.5365064,-30.5532741,8.8778843,314.9677965,0.9074084,-0.0014765,0.0203572
-11.9284652,-30.246759,8.8790306,315.4677454,0.9069455,-0.0002671,0.0198628
-12.3206308,-29.9399981,8.880149,315.9676943,0.9071439,0.0010624,0.0198653
-12.7136261,-29.6329232,8.8812673,316.4676432,0.9080025,0.0023768,0.0198678
-13.1080023,-29.3255221,8.8823857,316.967592,0.9095147,0.0036659,0.0198703
-13.5043109,-29.0177823,8.883504,317.4675409,0.9116706,0.0049199,0.019471
-13.9023693,-28.7102569,8.8845997,317.9674898,0.9144473,0.0058503,0.0130848
