X,Y,velocity
0.22570329904556274,-0.5664528608322144,5.0
0.6403626203536987,-0.5226614475250244,5.0
0.93198162317276,-0.4900077283382416,5.0
1.302658200263977,-0.4471544027328491,5.0
1.6495469808578491,-0.40532076358795166,5.0
1.9713644981384277,-0.36500948667526245,5.0
2.3383333683013916,-0.3180665969848633,5.0
2.661863088607788,-0.27521032094955444,5.0
3.004075288772583,-0.2290528118610382,5.0
3.357307195663452,-0.18050286173820496,5.4170961258334
3.688188314437866,-0.13400442898273468,6.0827961258334025
4.046388149261475,-0.08312153071165085,6.653396125833405
4.38543701171875,-0.03411125764250755,7.143841369125262
4.724168300628662,0.015456457622349262,7.143841369125262
5.076120853424072,0.06746916472911835,7.354433024999825
5.406400203704834,0.11684343218803406,7.440129384344657
5.752087593078613,0.16889457404613495,7.440129384344657
6.09181022644043,0.22040899097919464,7.475544471793002
6.42616081237793,0.2713557779788971,7.48972584338158
6.779181957244873,0.32545605301856995,7.48972584338158
7.11691427230835,0.37732380628585815,7.49580093283768
7.4612932205200195,0.4304564893245697,7.498234761716352
7.808112144470215,0.4842052161693573,7.498234761716352
8.142539024353027,0.5360102653503418,7.499261060082938
8.490052223205566,0.5902237892150879,7.499645310812527
8.827716827392578,0.6428582668304443,7.499645310812527
9.164809226989746,0.695497989654541,7.499853981669627
9.511547088623047,0.7499639987945557,7.499938996367596
9.848938941955566,0.8026755452156067,7.499938996367596
10.195595741271973,0.857183039188385,7.499974279626574
10.538802146911621,0.9110645651817322,7.4999895231029585
10.876930236816406,0.9639027714729309,7.4999895231029585
11.223814010620117,1.0184751749038696,7.499994871147772
11.561188697814941,1.0709946155548096,7.806798420425257
11.902714729309082,1.1242731809616089,7.806798420425257
12.245622634887695,1.1777260303497314,8.113601969702742
12.582592964172363,1.2295587062835693,8.420405518980228
12.929729461669922,1.2833170890808105,8.727209068257714
13.27059268951416,1.3353427648544312,8.727209068257714
13.61151123046875,1.386965274810791,9.0340126175352
13.957672119140625,1.4393768310546875,9.340816166812687
14.295620918273926,1.4892477989196777,9.340816166812687
14.640144348144531,1.540120005607605,9.647619716090173
14.982553482055664,1.5897737741470337,9.954423265367659
15.321615219116211,1.6377636194229126,9.954423265367659
15.667412757873535,1.6867196559906006,10.261226814645145
16.006345748901367,1.7329256534576416,10.568030363922631
16.34897232055664,1.7791928052902222,10.568030363922631
16.693378448486328,1.8250073194503784,10.874833913200117
17.03269386291504,1.8683034181594849,11.181637462477603
17.37917137145996,1.9126579761505127,11.48844101175509
17.7218017578125,1.9547359943389893,11.48844101175509
18.06537628173828,1.9959317445755005,11.795244561032575
18.413341522216797,2.0374372005462646,12.102048110310061
18.754060745239258,2.075766086578369,12.102048110310061
19.0987548828125,2.1147537231445312,11.795244561032575
19.442852020263672,2.1525418758392334,11.48844101175509
19.78509521484375,2.1888539791107178,11.48844101175509
20.13252067565918,2.226618528366089,11.181637462477603
20.47516632080078,2.262098789215088,10.874833913200117
20.82033348083496,2.2984070777893066,10.874833913200117
21.166467666625977,2.3351330757141113,10.568030363922631
21.507368087768555,2.370033025741577,10.261226814645145
21.850231170654297,2.4072318077087402,9.954423265367659
22.188037872314453,2.444153070449829,9.954423265367659
22.526233673095703,2.4839401245117188,9.647619716090173
22.86777687072754,2.5293784141540527,9.647619716090173
23.205583572387695,2.5780601501464844,9.340816166812687
23.54805564880371,2.6356263160705566,9.0340126175352
23.890676498413086,2.7008512020111084,7.499999999874604
24.233278274536133,2.7746784687042236,7.499999999874604
24.58111572265625,2.8617818355560303,7.341669158788784
24.926586151123047,2.958477735519409,7.150714531695356
25.27620506286621,3.087568759918213,6.995923502276059
25.62230682373047,3.1937594413757324,6.995923502276059
25.961484909057617,3.3071041107177734,6.841141092860281
26.294517517089844,3.43039608001709,6.695537968290675
26.61631965637207,3.560269355773926,6.568706110742514
26.92586326599121,3.697852849960327,6.440203027931935
27.216190338134766,3.842834711074829,6.440203027931935
27.499492645263672,4.007968902587891,6.311892997209487
27.794828414916992,4.223194122314453,6.190472724664483
28.070579528808594,4.479254722595215,6.064993142783222
28.300737380981445,4.755037784576416,5.946184544018267
28.489471435546875,5.04724645614624,5.840614536257813
28.634260177612305,5.343502521514893,5.739407141528498
28.74057960510254,5.643646717071533,5.655828533888088
28.81011962890625,5.944698333740234,5.5892067411649
28.842885971069336,6.241948127746582,5.542033506786175
28.844945907592773,6.553613185882568,5.500056519164402
28.815771102905273,6.874731540679932,5.465392598535819
28.759693145751953,7.217689514160156,5.445840079073433
28.67692756652832,7.608156681060791,5.445135050902316
28.582035064697266,7.98677921295166,5.639890956109147
28.499839782714844,8.30805778503418,5.639890956109147
28.418996810913086,8.614232063293457,6.30559095610915
28.332603454589844,8.93344783782959,6.854792544671153
28.246784210205078,9.26335620880127,7.234126124228232
28.155685424804688,9.602709770202637,7.234126124228232
28.065736770629883,9.94942855834961,7.3882234167820195
27.976802825927734,10.302148818969727,7.350695523412827
27.886409759521484,10.658524513244629,7.182388184303256
27.80187225341797,11.018326759338379,7.182388184303256
27.718379974365234,11.37820053100586,7.010854043163207
27.63932228088379,11.738184928894043,6.8622652412157645
27.566917419433594,12.100431442260742,6.723304416029285
27.496313095092773,12.4590482711792,7.099995134411198
27.43338394165039,12.81605339050293,7.099995134411198
27.37403106689453,13.169057846069336,7.070947917973245
27.317584991455078,13.51638412475586,6.9123499639893
27.267606735229492,13.863959312438965,6.784608223581319
27.218379974365234,14.201541900634766,6.784608223581319
27.17363739013672,14.537483215332031,6.845091556040827
27.131927490234375,14.871744155883789,7.221527247871597
