X,Y,velocity
-0.37384143471717834,-0.3233968913555145,6.0
-0.8495675921440125,-0.3648068904876709,6.0
-1.2202420234680176,-0.39715760946273804,6.334275423366229
-1.687753438949585,-0.4377272427082062,6.450176488464521
-2.080366611480713,-0.47191670536994934,6.566077553562813
-2.5196099281311035,-0.510023295879364,6.566077553562813
-2.9401655197143555,-0.5465548038482666,6.681978618661105
-3.3557026386260986,-0.5826811790466309,6.7978796837593976
-3.7943711280822754,-0.6206988096237183,6.91378074885769
-4.200497150421143,-0.6560792326927185,6.029681813955982
-4.639947891235352,-0.6941242814064026,6.029681813955982
-5.051732063293457,-0.72994464635849,6.145582879054274
-5.480480670928955,-0.767087996006012,6.261483944152566
-5.904422283172607,-0.803817629814148,6.377385009250858
-6.321911811828613,-0.8400225639343262,6.377385009250858
-6.755169868469238,-0.87740558385849,6.49328607434915
-7.168076992034912,-0.9132260680198669,6.609187139447442
-7.600940227508545,-0.9505388140678406,6.7250882045457345
-8.018013954162598,-0.9866706728935242,6.7250882045457345
-8.443598747253418,-1.0234400033950806,6.840989269644027
-8.868685722351074,-1.0601840019226074,6.956890334742319
-9.286974906921387,-1.0964834690093994,7.072791399840611
-9.71786880493164,-1.13368558883667,7.188692464938903
-10.133783340454102,-1.1698641777038574,7.188692464938903
-10.563557624816895,-1.2069905996322632,7.304593530037195
-10.983187675476074,-1.2434108257293701,7.420494595135487
-11.407211303710938,-1.2801141738891602,7.536395660233779
-11.832891464233398,-1.3169020414352417,7.6522967253320715
-12.251660346984863,-1.3532031774520874,7.6522967253320715
-12.68114948272705,-1.390142798423767,7.768197790430364
-13.098855018615723,-1.4263393878936768,7.884098855528656
-13.5267915725708,-1.4631526470184326,7.999999920626948
-13.947985649108887,-1.4995639324188232,8.11590098572524
-14.371097564697266,-1.5361199378967285,8.11590098572524
-14.797123908996582,-1.5728681087493896,8.231802050823532
-15.216266632080078,-1.6092932224273682,8.347703115921824
-15.644731521606445,-1.64626145362854,8.463604181020116
-16.063636779785156,-1.6827622652053833,8.463604181020116
-16.49027442932129,-1.719668984413147,8.579505246118408
-16.91252326965332,-1.7563358545303345,8.6954063112167
-17.33501625061035,-1.792999267578125,8.811307376314993
-17.761259078979492,-1.8298091888427734,8.927208441413285
-18.180736541748047,-1.8662320375442505,8.927208441413285
-18.608383178710938,-1.9029864072799683,9.043109506511577
-19.02824592590332,-1.9393666982650757,9.159010571609869
-19.453929901123047,-1.975991129875183,9.274911636708161
-19.87696647644043,-2.0125057697296143,9.274911636708161
-20.299076080322266,-2.0490269660949707,9.390812701806453
-20.725452423095703,-2.085771322250366,9.506713766904745
-21.14525604248047,-2.1223387718200684,9.622614832003038
-21.57217788696289,-2.1592342853546143,9.622614832003038
-21.992746353149414,-2.195943832397461,9.73851589710133
-22.417627334594727,-2.2328176498413086,9.854416962199622
-22.841251373291016,-2.269632577896118,9.970318027297914
-23.263063430786133,-2.3063478469848633,10.086219092396206
-23.689498901367188,-2.3431382179260254,10.086219092396206
-24.109649658203125,-2.3796281814575195,10.202120157494498
-24.53597068786621,-2.4161808490753174,10.31802122259279
-24.957210540771484,-2.4525389671325684,10.433922287691082
-25.381498336791992,-2.4889206886291504,10.433922287691082
-25.80562400817871,-2.5252912044525146,10.549823352789375
-26.227285385131836,-2.561634063720703,10.665724417887667
-26.65374755859375,-2.5981180667877197,10.549823352789375
-27.074237823486328,-2.6345653533935547,10.433922287691082
-27.499942779541016,-2.6711366176605225,10.433922287691082
-27.921672821044922,-2.7077064514160156,10.31802122259279
-28.34539794921875,-2.744283676147461,10.202120157494498
-28.769865036010742,-2.7808291912078857,10.086219092396206
-29.191425323486328,-2.817257881164551,10.086219092396206
-29.617881774902344,-2.8535971641540527,9.970318027297914
-30.038846969604492,-2.889709949493408,9.854416962199622
-30.464134216308594,-2.9256272315979004,9.73851589710133
-30.88644790649414,-2.9614293575286865,9.73851589710133
-31.309873580932617,-2.997162342071533,9.622614832003038
-31.734691619873047,-3.032874345779419,9.506713766904745
-32.156272888183594,-3.0686590671539307,9.390812701806453
-32.58249282836914,-3.104508399963379,9.390812701806453
-33.00384521484375,-3.14056658744812,9.274911636708161
-33.4289436340332,-3.176727533340454,9.159010571609869
-33.85175704956055,-3.2130849361419678,9.043109506511577
-34.274803161621094,-3.2495720386505127,9.043109506511577
-34.6997184753418,-3.286128044128418,8.927208441413285
-35.12113571166992,-3.3228232860565186,8.811307376314993
-35.546852111816406,-3.3594589233398438,8.6954063112167
-35.96843719482422,-3.3962209224700928,8.579505246118408
-36.39364242553711,-3.432964563369751,8.579505246118408
-36.817169189453125,-3.4699575901031494,8.463604181020116
-37.24006652832031,-3.5073461532592773,8.347703115921824
-37.66508102416992,-3.5452210903167725,8.231802050823532
-38.08613204956055,-3.5839664936065674,8.11590098572524
-38.510955810546875,-3.6234750747680664,8.11590098572524
-38.93181610107422,-3.664262294769287,7.999999920626949
-39.3559684753418,-3.7063260078430176,7.9999998883708106
-39.778865814208984,-3.7498011589050293,7.999999843006212
-40.313072204589844,-3.7181036472320557,7.999999779206052
-40.740020751953125,-3.762594223022461,7.999999779206052
-41.163692474365234,-3.8085427284240723,7.999999301917974
-41.590606689453125,-3.8557276725769043,7.999998367624945
-42.01487350463867,-3.904510021209717,7.999996033221958
-42.44153594970703,-3.954763650894165,7.999996033221958
-42.8679313659668,-4.006230354309082,7.999991619187029
-43.292579650878906,-4.058614253997803,7.9999799870497945
-43.719268798828125,-4.11143159866333,7.99995257695529
-44.141998291015625,-4.164617538452148,7.999887102689074
