X,Y,velocity
0.0,0.0,5.0
-0.44708959788569586,-0.09416882273686002,5.0
-0.8941657621818855,-0.18841294668292297,5.0
-1.3412179836178797,-0.2827768763149878,5.0
-1.78823584430791,-0.37730502472487326,5.0
-2.235208926366268,-0.47204189638938576,5.14151020208868
-2.6821266291372834,-0.5670319044003588,5.291957007217191
-3.128978717505134,-0.6623196446195493,5.442403812345702
-3.5757545908141504,-0.7579494387538328,5.442403812345702
-4.022446298572599,-0.853954916469443,5.592850617474213
-4.469056308174471,-0.9503252029558367,5.7432974226027245
-4.915589463022765,-1.0470381830520585,5.8937442277312355
-5.362050880675409,-1.144071467442265,6.044191032859747
-5.808445313150452,-1.2414029409655007,6.194637837988258
-6.254777969390772,-1.3390104884608107,6.345084643116769
-6.701053601414403,-1.4368717206123587,6.345084643116769
-7.147277235394305,-1.5349646136441546,6.49553144824528
-7.593453897503426,-1.6332669610102706,6.645978253373791
-8.039588522529746,-1.7317564647798358,6.796425058502302
-8.485685953876263,-1.8304109184069295,6.946871863630813
-8.931751309100923,-1.929208206730597,7.097318668759324
-9.377789522991668,-2.0281261232049244,7.097318668759324
-9.823805530336497,-2.127142369899034,7.247765473887835
-10.269804265923396,-2.2262348316519707,7.398212279016346
-10.7157907559253,-2.3253813019178136,7.548659084144857
-11.161769935130197,-2.424559574150649,7.699105889273368
-11.607746738326064,-2.523747441804558,7.849552694401879
-12.053726100300885,-2.622922698333634,7.99999949953039
-12.499713138612567,-2.7220631371919413,7.99999949953039
-12.945712605279166,-2.8211466432185404,8.150446304658901
-13.391729617858584,-2.9201509184825447,8.300893109787411
-13.837769111138806,-3.0190537564380415,8.451339914915922
-14.283835928522858,-3.1178329505391145,8.601786720044432
-14.729935187568632,-3.216466477009769,8.752233525172942
-15.176071823064131,-3.314931855149201,8.902680330301452
-15.622250769797311,-3.413207152566381,8.902680330301452
-16.06847696255617,-3.5112699799454696,9.053127135429962
-16.514755427513652,-3.609098222125512,9.203573940558472
-16.961091008072767,-3.7066696725605905,9.354020745686983
-17.407488821791432,-3.803962033319824,9.504467550815493
-17.853953712072656,-3.9009532806272254,9.654914355944003
-18.300490705089384,-3.997621116551913,9.654914355944003
-18.747104735629602,-4.0939433345479666,9.805361161072513
-19.193797996932418,-4.189910339194316,9.955807966201023
-19.640561259116595,-4.285562979569252,10.106254771329533
-20.08738264213701,-4.3809550814157525,10.256701576458044
-20.53424999179361,-4.476140379091847,10.407148381586554
-20.98115133665631,-4.57117251557059,10.557595186715064
-21.428074613910034,-4.666105316594962,10.557595186715064
