X,Y,velocity
0.0,0.0,5.0
0.35593551059453804,0.0463851454448782,5.0
0.7118879569361611,0.09266487304035513,5.0
1.0678567649317399,0.13884162268219905,5.0
1.4238414322497916,0.1849178342661782,5.0
1.7798415283204878,0.23089587592641445,5.0
2.135856479050691,0.27677811579703804,5.0
2.491885853870565,0.32256685025052456,5.0
2.84792900692535,0.36826466270592656,5.0
3.203985579406848,0.4138737777740816,5.0
3.5600549254602916,0.45939663535076614,5.525481421736775
3.9161366862774907,0.5048356035701023,6.096081421736778
4.272230287765307,0.550193122327858,6.761781421736781
4.628335227592276,0.5954715597581471,7.181210862931635
4.984451003426904,0.640673283995108,7.346940698939204
5.340577112937718,0.6858006631728627,7.346940698939204
5.696713125554873,0.730856137187171,7.43697995006258
6.0528583236619715,0.7758420024105168,7.472940844624694
6.409012420212454,0.8207607705003147,7.472940844624694
6.76517484111319,0.8656148095906866,7.4870086143357035
7.121345084032705,0.9104064160541164,7.494650998608142
7.47752257487787,0.9551379580247343,7.4977525421534095
7.833706883078865,0.9998120189215762,7.4977525421534095
8.189897506304183,1.0444307515938582,7.498925773429617
8.546093942222358,1.0889967394606166,7.499559605972583
8.902295616740258,1.1335122071327053,7.499559605972583
9.258502171049702,1.1779796662675222,7.499814853905273
9.614712887534262,1.2224014132375596,7.499923786738334
9.970927479147393,1.2667798879385772,7.499923786738334
10.327145300034335,1.3111175302663354,7.499968015285824
10.683365847863605,1.3554165648316963,7.499986275419345
11.03958869206536,1.3996795750536875,7.499993422682599
11.395813330308115,1.4439087855431634,7.499993422682599
11.75203918849875,1.4881066361958921,7.766833267121026
12.1082657643058,1.5322755669076338,8.033673111559454
12.464492627159402,1.5764178740508803,8.033673111559454
12.820719202966451,1.6205360692830295,8.300512955997881
13.176945061157086,1.6646323772149194,8.567352800436309
13.533169627638204,1.7087093812656189,8.567352800436309
13.88939240007832,1.752769234284311,8.834192644874737
14.245612876145938,1.7968145196900567,9.101032489313164
14.60183062527124,1.8408476056169691,9.101032489313164
14.958045073361095,1.884870788437541,9.367872333751592
15.314255718084016,1.928886436285894,9.63471217819002
15.670462057108539,1.9728970608194427,9.901552022628447
16.026663588103165,2.0169049584106626,9.901552022628447
16.38285988049806,2.0609125689553136,10.168391867066875
16.739050288438456,2.104922260587535,10.435231711505303
17.09523445311616,2.148936401441447,10.435231711505303
17.451411728676412,2.192957359651173,10.70207155594373
17.807581756311002,2.2369875751124813,10.968911400382158
18.16374389016518,2.281029415959501,10.968911400382158
18.519897771430745,2.325085250326346,11.235751244820586
18.876042754252914,2.369157518108785,11.502591089259013
19.23217840806187,2.4132485874409566,11.769430933697441
19.588304230526134,2.4573607546953276,11.769430933697441
19.944419647552564,2.501496531529313,12.036270778135869
20.30052430033297,2.5456582860770425,11.769430933697441
20.65661754301258,2.589848314710992,11.769430933697441
21.01270167196391,2.6340670480010058,11.502591089259013
21.36878680557819,2.6783088885391515,11.235751244820586
21.7248841386713,2.7225675213010976,11.235751244820586
22.0810052248673,2.7668362724543067,10.968911400382158
22.43716147426699,2.811108755212802,10.70207155594373
22.79336415344784,2.855378367505693,10.70207155594373
23.149624744272337,2.8996387225470017,10.435231711505303
23.505954585079554,2.9438832182658294,10.168391867066875
23.862365085970342,2.988105467876216,9.901552022628447
24.218867728807087,3.0322988693072532,9.901552022628447
24.575473780167307,3.076456964011334,9.63471217819002
24.932194721913426,3.12057322167919,9.367872333751592
25.289041892384603,3.1646411837632304,9.367872333751592
25.6460267016816,3.208654391715815,9.101032489313164
26.00316055990522,3.2526062434660696,7.499999999967139
26.36045480539458,3.296490280466363,7.353333801536973
26.71792092001216,3.3402999724074585,7.353333801536973
27.075380073750612,3.3844488816215876,7.1302071521258314
27.428725419705145,3.438022964654656,6.907874777495588
27.770155821735298,3.5182648213583034,6.907874777495588
28.0917268357053,3.6427340945104176,6.679374743469377
28.385495165665528,3.8289738499500245,6.462231173461405
28.644467568020556,4.0842203161861805,6.2661977514913945
28.864224243352762,4.3877773644344,6.124248530482148
29.04106343921601,4.715500719100432,6.002640996946325
29.17391131442695,5.0546089862165795,5.905487918106515
29.26343927089087,5.398849789360423,5.83120330532431
29.31331992582806,5.7457849550458,5.7668381810914005
29.328806877153152,6.0949634613642925,5.712782124097395
29.315167859823884,6.44595258562572,5.6712260316021395
29.277670895844597,6.798319533378273,5.649349933482744
29.221583935457964,7.151631366646843,5.641526704865653
29.152174785383394,7.505455434502886,6.307226704865656
29.074711395863545,7.859358798971311,6.647319786569215
28.99442497518136,8.212912110159024,6.647319786569215
28.914530086007904,8.565869656210104,7.116712352684316
28.835220700056542,8.91826093115867,7.3119639166655075
28.756442924335474,9.270138105717113,7.422864732806908
28.678142794091347,9.621553278836181,7.422864732806908
28.600266201047464,9.972558692989935,7.467572385936039
28.522759252212044,10.323206518890759,7.4863167146312195
28.445567982831697,10.673548711966117,7.494271319551935
28.368638428153037,11.023637658213358,7.494271319551935
28.29191655166099,11.373525313059924,7.49725006246314
28.215348388602166,11.723263918979887,7.498867717871289
28.138880045984838,12.072905646685632,7.498867717871289
28.062457415532272,12.42250259512791,7.49952429806513
27.986026676014355,12.772106935019139,7.499795622458229
27.909533719154446,13.12177076531005,7.499901892461171
27.832924580199105,13.471546328474684,7.499901892461171
27.756145437918203,13.821485651702185,7.499958726748415
27.679142112273443,14.171640977466579,7.499982597306696
27.601862647837347,14.522057515601142,7.499982597306696
27.52427130731311,14.872720339684749,7.499992658044804
27.446340893039086,15.223584239884103,8.447115760198587
27.368044063830407,15.574603432272767,9.39423886235237
