 x_m, y_m, vx_mps,# s_m, psi_rad, kappa_radpm, ax_mps2
-50.3382395,4.1269845,4.1081564,67.4795388,-1.5983119,-0.3346982,4.9997944
-49.8440629,4.0748186,4.6770961,67.9793872,-1.7483443,-0.2711498,5.6473754
-49.3538955,3.953991,5.2460358,68.4792356,-1.8726456,-0.22397,6.2949564
-48.8784803,3.7773337,5.8149755,68.9790841,-1.977944,-0.1937884,6.9425374
-48.4285603,3.5576786,6.3839152,69.4789325,-2.0708043,-0.1796163,5.6526964
-47.988104,3.2884465,6.8121476,69.9787809,-2.173723,-0.2384679,5.14934
-47.592316,2.9739321,7.1800512,70.4786294,-2.3194986,-0.3411139,5.4201281
-47.268046,2.6119329,7.5479547,70.9784778,-2.5110687,-0.4427603,5.6909162
-47.0293803,2.1931769,7.9158582,71.4783262,-2.7400557,-0.4914038,5.8870193
-46.8908156,1.7109178,8.2792539,71.9781747,-2.9797258,-0.4426474,3.2011847
-46.8552833,1.2669033,8.4703164,72.4780231,-3.1289989,-0.2436295,3.2742165
-46.8718876,0.7855032,8.6613789,72.9778715,3.0702813,-0.1153209,3.3472484
-46.9189552,0.278254,8.8524413,73.47772,3.0353285,-0.0267853,3.4202803
-46.9748124,-0.2433079,9.0435038,73.9775684,3.0409048,0.0470622,3.4933122
-47.0177859,-0.7676459,9.2345663,74.4774168,3.0854948,0.1244854,1.9594442
-47.0258726,-1.2960527,9.3400249,74.9772653,-3.1090824,0.1942681,-2.7394218
-46.9789101,-1.8411425,9.1922507,75.4771137,-3.0018543,0.1982846,-2.6957341
-46.8785837,-2.3559884,9.0444766,75.9769621,-2.8955753,0.2080237,-2.6520465
-46.7313172,-2.833236,8.8967024,76.4768106,-2.7874512,0.226737,-2.6083588
-46.5435344,-3.2655309,8.7489283,76.976659,-2.6736023,0.2592953,-2.643576
-46.3214168,-3.645878,8.5965674,77.4765075,-2.5484949,0.3137904,-18.8431264
-46.0072833,-4.0325804,7.4204822,77.9763559,-2.3593837,0.4429116,-16.0759349
-45.6389172,-4.3283387,6.2443971,78.4762043,-2.1298802,0.5090225,-13.3087435
-45.2040004,-4.5323307,5.0683119,78.9760528,-1.8933132,0.4549297,-10.541552
-44.6902152,-4.6437345,3.8922267,79.4759012,-1.6866092,0.3281974,1.202771
-44.2197089,-4.6655579,4.0437403,79.9757496,-1.5542308,0.2449956,5.4855897
-43.7533527,-4.6325366,4.6728751,80.4755981,-1.4484879,0.2124765,6.2774511
-43.2645977,-4.5466745,5.30201,80.9754465,-1.3460422,0.2033848,7.0693125
-42.7686622,-4.4054046,5.9311449,81.4752949,-1.2399514,0.210158,7.861174
-42.2807642,-4.20616,6.5602798,81.9751434,-1.1245323,0.2294687,8.6530354
-41.816122,-3.9463737,7.1894147,82.4749918,-0.9948123,0.2589778,4.7229747
-41.4210836,-3.651992,7.5106076,82.9748402,-0.8670486,0.2503078,3.7064218
-41.0697557,-3.3160957,7.7533557,83.4746887,-0.7503146,0.229816,3.8243109
-40.7543651,-2.9380947,7.9961038,83.9745371,-0.6419608,0.2105667,3.9421999
-40.4761455,-2.5232857,8.2388519,84.4743855,-0.5410232,0.1940003,4.0600889
-40.2363307,-2.0769652,8.4816001,84.974234,-0.4461986,0.1807797,4.177978
-40.0361544,-1.6044299,8.7243482,85.4740824,-0.3560353,0.1710968,3.8767764
-39.8779764,-1.1150641,8.9437046,85.9739309,-0.2698193,0.1634523,2.3078821
-39.7637566,-0.6266603,9.0717713,86.4737793,-0.1905064,0.153211,2.3406942
-39.687169,-0.1285716,9.199838,86.9736277,-0.1152423,0.1459208,2.3735063
-39.6474265,0.3744588,9.3279047,87.4734762,-0.0428028,0.1416401,2.4063184
-39.6437419,0.8776879,9.4559714,87.9733246,0.0280586,0.140443,2.4391305
-39.6753281,1.3763728,9.5840381,88.473173,0.0986204,0.1424868,2.4719426
-39.7413982,1.8657703,9.7121048,88.9730215,0.1702204,0.1480587,2.2134139
-39.8441588,2.3532174,9.8253612,89.4728699,0.2457527,0.1519922,1.6602188
-39.9880543,2.8458913,9.909462,89.9727183,0.3219119,0.144199,1.674369
-40.1650628,3.3196506,9.9935629,90.4725668,0.3923519,0.1339415,1.6885192
-40.3711908,3.775238,10.0776637,90.9724152,0.4564269,0.1220653,1.7026694
-40.6024449,4.2133962,10.1617646,91.4722636,0.5137757,0.1092913,1.7168196
-40.8548317,4.6348681,10.2458655,91.9721121,0.5642536,0.0961405,1.7309698
-41.124358,5.0403965,10.3299663,92.4719605,0.6078553,0.0829157,1.2064619
-41.4212588,5.4493926,10.3881808,92.9718089,0.6470846,0.0722222,1.1897166
-41.730984,5.8449721,10.4452696,93.4716574,0.680467,0.0604826,1.1962368
-42.0507934,6.2288926,10.5023583,93.9715058,0.7075803,0.0479183,1.2027571
-42.3785261,6.6037446,10.5594471,94.4713543,0.7281981,0.0348225,1.2092773
-42.712021,6.9721184,10.6165359,94.9712027,0.7421811,0.0214176,1.2157975
-43.0491174,7.3366043,10.6736246,95.4710511,0.7494539,0.007866,0.8680869
-43.3904254,7.7023879,10.7142002,95.9708996,0.7517172,0.0020866,0.8251283
-43.7323948,8.0681137,10.7526259,96.470748,0.7515695,-0.0026785,0.8280822
-44.0736732,8.4340831,10.7910517,96.9705964,0.7490336,-0.0074618,0.8310362
-44.4132505,8.8009646,10.8294774,97.4704449,0.744101,-0.0122801,0.8339902
-44.7501168,9.1694269,10.8679031,97.9702933,0.7367577,-0.0171481,0.8369441
-45.083262,9.5401386,10.9063288,98.4701417,0.7269855,-0.022078,0.6141731
-45.4138847,9.9160052,10.9344408,98.9699902,0.7160796,-0.0206143,0.5802058
-45.7404276,10.2950453,10.9609318,99.4698386,0.7063963,-0.0180861,0.5816098
-46.0631836,10.6766129,10.9874227,99.969687,0.6979988,-0.0155127,0.5830138
-46.3827703,11.0604267,11.0139137,100.4695355,0.6909008,-0.0129057,0.5844177
-46.6998057,11.4462051,11.0404047,100.9693839,0.6851124,-0.0102757,0.5858217
-47.0149076,11.8336666,11.0668957,101.4692323,0.6806402,-0.0076328,0.4267202
-47.3278983,12.2215888,11.0861522,101.9690808,0.67729,-0.0059143,0.4069229
-47.6399006,12.6106278,11.1044843,102.4689292,0.6747397,-0.0043144,0.4075953
-47.9514074,13.0007667,11.1228163,102.9687777,0.6729844,-0.0027184,0.4082676
-48.2628123,13.3918663,11.1411483,103.4686261,0.6720229,-0.0011304,0.4089399
-48.5745094,13.7837876,11.1594804,103.9684745,0.6718521,0.0004458,0.4096123
-48.8868925,14.1763916,11.1778124,104.468323,0.6724682,0.0020065,0.2972551
-49.1972444,14.5657091,11.1910971,104.9681714,0.6735715,0.0022897,0.2839935
-49.5083222,14.9550254,11.2037745,105.4680198,0.6747451,0.00242,0.284315
-49.820488,15.3447378,11.2164518,105.9678683,0.6759859,0.00255,0.2846365
-50.1337369,15.7347825,11.2291292,106.4677167,0.677294,0.0026798,0.284958
-50.4480637,16.1250955,11.2418065,106.9675651,0.6786695,0.0028095,0.2852796
-50.7634632,16.5156128,11.2544838,107.4674136,0.6801124,0.0029394,0.2132196
-51.0780208,16.903943,11.2639496,107.967262,0.6814943,0.0024954,0.1987976
-51.3930451,17.2918593,11.272768,108.4671104,0.6826029,0.0019427,0.1989532
-51.7086684,17.6797427,11.2815864,108.9669589,0.6834374,0.0013954,0.1991087
-52.0246435,18.0675052,11.2904048,109.4668073,0.6839992,0.0008513,0.1992643
-52.3407234,18.4550592,11.2992232,109.9666557,0.6842892,0.0003082,0.1994199
-52.656661,18.842317,11.3080415,110.4665042,0.6843073,-0.000236,0.1567903
-52.9735911,19.23091,11.31497,110.9663526,0.6839233,-0.0014865,0.1409108
-53.2903091,19.6198363,11.3211931,111.466201,0.6827962,-0.0030104,0.1409883
-53.6059263,20.0086076,11.3274163,111.9660495,0.6809042,-0.0045495,0.1410658
-53.9200732,20.3973731,11.3336394,112.4658979,0.6782419,-0.0061071,0.1411433
-54.2323802,20.786282,11.3398626,112.9657464,0.674803,-0.0076865,0.1412207
-54.5424778,21.1754835,11.3460857,113.4655948,0.67058,-0.0092909,0.1132577
-54.8531797,21.5691865,11.3510742,113.9654432,0.6654835,-0.011088,0.0989176
-55.1624527,21.9656003,11.3554292,114.4652917,0.6594286,-0.0130045,0.0989556
-55.4682126,22.3628325,11.3597842,114.9651401,0.6524214,-0.0149604,0.0989935
-55.7700245,22.7610699,11.3641393,115.4649885,0.6444488,-0.0169587,0.0990314
-56.067453,23.1604994,11.3684943,115.964837,0.6354967,-0.019002,0.0990694
-56.360063,23.5613078,11.3728493,116.4646854,0.6255505,-0.0210922,0.0793795
-56.651674,23.9697351,11.3763376,116.9645338,0.614305,-0.0239453,0.0704432
